city,avgCoveredCharges,averagePayments
ALHAMBRA,33391,9015
ANAHEIM,35907,6786
ANTIOCH,41434,8630
APPLE VALLEY,50766,7955
ARCADIA,37861,7072
ARROYO GRANDE,26021,6288
AUBURN,33610,6792
BAKERSFIELD,34055,6748
BERKELEY,47442,10083
BRAWLEY,23198,7737
BURBANK,55544,7159
BURLINGAME,30832,7018
CARMICHAEL,39330,8023
CASTRO VALLEY,44771,8697
CHICO,39828,6302
CHINO,21889,7155
CHULA VISTA,50765,7435
CONCORD,66820,8071
CORONA,27113,7394
COVINA,27453,8551
CRESCENT CITY,27442,9457
DALY CITY,64647,8480
DOWNEY,46809,7715
EL CENTRO,38338,8000
ENCINITAS,27581,6050
ENCINO,33676,5959
ESCONDIDO,38374,6453
FAIRFIELD,74166,9275
FOLSOM,29431,6705
FOUNTAIN VALLEY,39298,7639
FREMONT,58424,8993
FRESNO,25592,7527
FULLERTON,30689,5955
GARDEN GROVE,34745,9684
GILROY,53761,8675
GLENDALE,34476,8430
GLENDORA,19505,6732
GRASS VALLEY,30458,7440
GREENBRAE,45396,7709
HANFORD,29202,7236
HEMET,23203,6532
HUNTINGTON BEAC,21162,6551
INGLEWOOD,35222,7955
LA JOLLA,24719,6631
LA MESA,40916,6757
LA PALMA,29945,7994
LAGUNA HILLS,31294,5825
LANCASTER,20242,7789
LODI,94798,7092
LOMA LINDA,34914,11707
LOMPOC,10188,7266
LONG BEACH,32921,8207
LOS ALAMITOS,61380,6504
LOS ANGELES,60011,10270
MARINA DEL REY,41376,6117
MARYSVILLE,41148,8556
MERCED,43637,8440
MISSION HILLS,66066,7322
MISSION VIEJO,31319,6364
MODESTO,60666,7591
MONTEBELLO,17804,8164
MONTEREY,32708,7708
MONTEREY PARK,66867,10054
MOUNTAIN VIEW,54118,7475
MURRIETA,25255,6646
NAPA,41771,8036
NEWPORT BEACH,19598,6229
NORTHRIDGE,46211,7693
OAKLAND,42522,10930
OCEANSIDE,31169,6538
ORANGE,45890,8961
OROVILLE,23270,7145
OXNARD,36220,7928
PALM SPRINGS,52571,7234
PARADISE,50990,6526
PASADENA,32277,7165
PETALUMA,47234,7716
PLACERVILLE,58942,6942
PLEASANTON,52520,7830
POMONA,50510,8656
POWAY,30539,5803
RANCHO MIRAGE,46101,6146
REDDING,34301,7400
REDLANDS,52993,8577
REDWOOD CITY,52434,7481
RIVERSIDE,58052,8199
ROSEVILLE,35142,6845
SACRAMENTO,50726,9505
SALINAS,35174,9327
SAN BERNARDINO,28251,7725
SAN DIEGO,31719,9252
SAN FRANCISCO,58323,12956
SAN GABRIEL,68661,8542
SAN JOSE,59031,9752
SAN LUIS OBISPO,33225,6190
SAN RAMON,74275,7418
SANTA BARBARA,22643,6975
SANTA CRUZ,47572,8312
SANTA MARIA,36584,7116
SANTA MONICA,32334,6563
SANTA ROSA,46558,7865
SONORA,33748,8178
STANFORD,78395,14274
STOCKTON,63474,8428
SUN CITY,27122,5805
TARZANA,54429,6547
TEMPLETON,95540,8093
THOUSAND OAKS,41606,7181
TORRANCE,49713,6584
TRACY,38979,6825
TURLOCK,51294,6906
UPLAND,31020,6480
VALENCIA,55807,6367
VENTURA,27835,7982
VICTORVILLE,21939,6471
VISALIA,35264,7296
WALNUT CREEK,73761,7780
WATSONVILLE,72740,10173
WEST HILLS,55072,6205
WHITTIER,40693,6514
