city,avgCoveredCharges,averagePayments
ANTIOCH,95982,17091
ARCADIA,70370,12661
BAKERSFIELD,44321,12055
BERKELEY,76601,16994
BURLINGAME,43888,10972
CARMICHAEL,78425,13592
CASTRO VALLEY,72242,14386
CHICO,58669,10847
CONCORD,110151,13094
COVINA,44974,14548
DALY CITY,90495,15072
ENCINITAS,33145,10064
ESCONDIDO,76004,13867
FREMONT,165043,20082
FRESNO,39313,13284
FULLERTON,73566,10924
GRASS VALLEY,49920,13622
HAYWARD,143287,18237
LA JOLLA,71686,10121
LA MESA,49485,10145
LAGUNA HILLS,37412,9306
LOMA LINDA,84126,24245
LONG BEACH,53688,12797
LOS ANGELES,85533,18697
MISSION VIEJO,61525,10490
MODESTO,93160,13257
MOUNTAIN VIEW,65761,12568
NAPA,80308,13518
NEWPORT BEACH,45821,12190
OAKLAND,91407,16530
OCEANSIDE,39869,11242
ORANGE,59013,14046
OROVILLE,36530,11642
PALMDALE,64304,11504
PASADENA,72097,12177
PLEASANTON,103387,15417
RANCHO MIRAGE,102859,10940
REDDING,76875,13356
REDWOOD CITY,98436,12748
RIVERSIDE,105716,15599
ROSEVILLE,54341,11343
SACRAMENTO,80488,16544
SALINAS,69481,16932
SAN DIEGO,50676,13439
SAN FRANCISCO,106375,25492
SAN JOSE,85015,17556
SANTA MONICA,54136,11022
SANTA ROSA,73355,14346
STANFORD,122505,22886
TARZANA,107814,12049
UPLAND,45958,10135
WALNUT CREEK,164621,20638
WHITTIER,109228,15072
