city,avgCoveredCharges,averagePayments
ARCADIA,31595,4984
BAKERSFIELD,20606,6737
BERKELEY,45583,6913
BURLINGAME,26556,5384
CARMICHAEL,43522,5322
CASTRO VALLEY,43431,5718
COLTON,16448,7241
COSTA MESA,11812,6950
COVINA,17921,5960
CULVER CITY,19917,4986
FOLSOM,48514,5301
FRESNO,26774,5631
GLENDALE,26112,6149
GREENBRAE,58523,5448
HEMET,14672,4814
LA JOLLA,19392,4108
LA MESA,31914,4778
LAKEWOOD,30554,4863
LANCASTER,14741,5649
LONG BEACH,25520,5767
LOS ALAMITOS,21753,4536
LOS ANGELES,39267,6717
MARTINEZ,41988,18631
MISSION VIEJO,26168,4304
MONTEREY,26321,5179
MORENO VALLEY,23676,6145
MOUNTAIN VIEW,40400,5203
NEWPORT BEACH,16740,4229
OAKLAND,18093,8826
OCEANSIDE,17960,4623
OROVILLE,27193,4981
PALM SPRINGS,50578,5055
PANORAMA CITY,8055,6106
PARADISE,62203,4537
PASADENA,45529,5178
RANCHO MIRAGE,56790,4458
ROSEVILLE,47824,4746
SACRAMENTO,63365,8632
SAINT HELENA,30623,6037
SALINAS,47974,9696
SAN DIEGO,29953,6197
SAN FRANCISCO,47577,9766
SAN LUIS OBISPO,65478,5154
SAN PEDRO,20655,4802
SANTA BARBARA,18894,5121
SANTA CRUZ,46034,5902
SANTA ROSA,39581,5511
STANFORD,58577,8940
THOUSAND OAKS,58188,7585
TORRANCE,32323,4549
VENTURA,55462,4327
WALNUT CREEK,73413,5242
WEST COVINA,11046,5345
