city,avgCoveredCharges,averagePayments
ANAHEIM,91788,14865
ARCADIA,55564,14115
BAKERSFIELD,58645,12574
BERKELEY,87924,21487
BURBANK,122777,13327
CHICO,103483,12336
CHULA VISTA,92824,14305
FRESNO,73242,16215
FULLERTON,108609,12831
GLENDALE,75010,17335
GREENBRAE,137915,14773
INGLEWOOD,118986,15506
LA JOLLA,106401,15958
LA MESA,98163,13291
LAGUNA HILLS,80909,12056
LANCASTER,72309,14980
LOS ANGELES,119786,18511
MISSION VIEJO,84357,11984
MODESTO,182040,18502
MONTEREY,69313,14069
MOUNTAIN VIEW,119429,14736
NAPA,111400,14980
NEWPORT BEACH,61829,11685
OAKLAND,90694,18524
OXNARD,63394,13974
PASADENA,56894,13793
RANCHO MIRAGE,93900,12239
REDWOOD CITY,130325,14226
RIVERSIDE,72811,14716
SACRAMENTO,105421,16475
SAINT HELENA,97159,19402
SALINAS,89715,19460
SAN BERNARDINO,67902,14869
SAN DIEGO,67170,18370
SAN FRANCISCO,121820,21012
SAN JOSE,180064,18061
SANTA BARBARA,75674,14094
SANTA MONICA,58603,11453
SANTA ROSA,91068,17659
STANFORD,176775,25849
TARZANA,118452,12779
THOUSAND OAKS,102012,19157
TORRANCE,91684,12712
VENTURA,109424,12306
VISALIA,70679,13883
WEST HILLS,131325,11962
