city,avgCoveredCharges,averagePayments
ANTIOCH,44376,7943
ARCADIA,39065,6580
BAKERSFIELD,32545,6786
BERKELEY,33148,9325
BURBANK,52101,6423
CARMICHAEL,52031,8431
CASTRO VALLEY,47771,7784
CHINO,18877,6863
CHULA VISTA,49599,6843
CONCORD,73390,7199
COVINA,24629,8595
DALY CITY,58754,8060
DOWNEY,42509,7208
ESCONDIDO,28682,6092
FREMONT,65240,8446
FRESNO,29040,7364
GARDENA,24031,7830
GLENDALE,32336,8041
HAYWARD,79342,10324
INGLEWOOD,36554,7378
LA MESA,43199,7142
LANCASTER,20512,7221
LONG BEACH,31179,7194
LOS ANGELES,55048,8873
MANTECA,66093,7174
MARYSVILLE,27267,6646
MERCED,41731,7762
MODESTO,39785,6314
NATIONAL CITY,26871,7751
NORTHRIDGE,48392,7138
OAKLAND,45603,8949
OCEANSIDE,20121,6937
OROVILLE,20393,6581
OXNARD,36117,8964
PASADENA,38629,6816
PLEASANTON,54944,7218
RANCHO MIRAGE,60293,5426
REDDING,29863,7066
SACRAMENTO,58468,10385
SALINAS,42336,7908
SAN DIEGO,29646,7636
SAN FRANCISCO,62520,12549
SAN JOSE,71000,8430
SAN PABLO,47910,8166
SANTA BARBARA,36416,6426
SANTA CRUZ,42534,7824
SHERMAN OAKS,21884,6508
STANFORD,101759,12869
STOCKTON,48881,7290
SUN CITY,19977,5689
TARZANA,72158,7313
THOUSAND OAKS,38499,7040
TORRANCE,47386,5896
UPLAND,35903,5989
VALENCIA,58178,5787
VALLEJO,38573,8641
