city,avgCoveredCharges,averagePayments
ANTIOCH,59002,11978
APPLE VALLEY,39093,10078
ARCADIA,44894,9537
BERKELEY,81929,15596
BURBANK,86021,11213
BURLINGAME,54768,9965
CAMARILLO,38980,8286
CARMICHAEL,43528,10064
CASTRO VALLEY,63351,11508
CHICO,28025,8229
CHULA VISTA,70435,9980
CLOVIS,34742,9018
CONCORD,105368,10736
CORONA,44475,9850
COVINA,32934,11450
DALY CITY,92161,11578
DOWNEY,45750,10492
FOUNTAIN VALLEY,37090,8629
FREMONT,115090,12576
FRESNO,32305,10490
FULLERTON,34186,7505
GLENDALE,62452,12516
GRASS VALLEY,34270,8675
GREENBRAE,90869,11144
HEMET,40496,9324
LA JOLLA,39101,8826
LA MESA,42005,8501
LAGUNA HILLS,40171,8714
LANCASTER,31343,10846
LODI,137679,10031
LOMA LINDA,26948,14182
LONG BEACH,41944,10572
LOS ANGELES,77299,15060
MARYSVILLE,50033,9706
MERCED,56197,11482
MISSION HILLS,51816,9021
MISSION VIEJO,53190,8549
MODESTO,85912,10309
MONTEREY,56341,10090
MOUNTAIN VIEW,65914,10526
MURRIETA,31248,9037
NAPA,45548,10705
NEWPORT BEACH,34832,8754
NORTHRIDGE,64334,10547
OAKLAND,57118,11765
OCEANSIDE,40027,9674
ORANGE,44461,11470
OROVILLE,25481,8902
OXNARD,50921,9794
PALM SPRINGS,58330,9912
PARADISE,79060,8510
PASADENA,56784,10092
PLACERVILLE,83216,10581
PLEASANTON,61832,10807
POMONA,64462,11542
RANCHO MIRAGE,70962,8617
REDDING,43771,9727
RIVERSIDE,51577,10651
ROSEVILLE,37287,8337
SACRAMENTO,54007,12919
SAN DIEGO,44450,11810
SAN FRANCISCO,58109,15753
SAN JOSE,68653,12298
SAN LUIS OBISPO,49118,8303
SANTA BARBARA,47199,8979
SANTA CRUZ,68350,11618
SANTA MONICA,42584,8757
SANTA ROSA,73107,11175
STANFORD,86778,16271
STOCKTON,73675,10838
TARZANA,79642,8834
THOUSAND OAKS,74051,11237
TORRANCE,66669,9318
TURLOCK,73111,9734
UPLAND,38451,8954
VALENCIA,73646,8698
VISALIA,44624,10068
WALNUT CREEK,101887,12116
WEST HILLS,56217,8368
WHITTIER,55706,8994
