city,avgCoveredCharges,averagePayments
ANAHEIM,122931,15383
APPLE VALLEY,85478,15379
ARCADIA,54706,15439
BAKERSFIELD,78877,15130
BERKELEY,129031,22129
BURBANK,106548,15033
CARMICHAEL,75793,21169
CHICO,52898,13944
CHULA VISTA,100734,17288
DOWNEY,84289,16858
ENCINITAS,62297,13211
ESCONDIDO,46723,14439
EUREKA,57198,16292
FREMONT,141617,20032
FRESNO,60557,17228
FULLERTON,69601,13426
GLENDALE,84318,19378
GREENBRAE,77363,17018
HANFORD,52911,15725
HEMET,84498,15078
INGLEWOOD,133861,17429
LA JOLLA,67818,13746
LA MESA,79490,15001
LAGUNA HILLS,50687,12978
LANCASTER,70147,17484
LONG BEACH,45994,17143
LOS ANGELES,109673,18761
MARYSVILLE,44341,15635
MISSION HILLS,67321,16100
MISSION VIEJO,81564,13546
MODESTO,144496,18205
MONTEREY,68882,17008
MONTEREY PARK,115814,22218
MOUNTAIN VIEW,79665,16308
MURRIETA,46448,14523
NAPA,96344,16928
NEWPORT BEACH,47209,12974
NORTHRIDGE,89849,16736
OAKLAND,76411,20557
OCEANSIDE,60048,15029
ORANGE,65811,14504
OXNARD,71648,15845
PALM SPRINGS,70882,15805
PALMDALE,83319,14787
PARADISE,155211,14264
PASADENA,50641,15664
PLACERVILLE,99110,15154
POMONA,115381,19015
RANCHO MIRAGE,77588,12926
REDDING,73985,16266
REDWOOD CITY,104480,16230
RIVERSIDE,74419,16506
ROSEVILLE,47509,14951
SACRAMENTO,70254,19328
SALINAS,47362,19495
SAN BERNARDINO,60672,16860
SAN DIEGO,54890,19365
SAN JOSE,111282,17012
SAN LUIS OBISPO,94366,15105
SANTA BARBARA,49505,15450
SANTA CRUZ,65858,18492
SANTA MARIA,85426,16007
SANTA MONICA,50975,13209
SANTA ROSA,64915,19380
STANFORD,104391,24842
STOCKTON,84782,17277
TARZANA,66423,14022
THOUSAND OAKS,79756,16208
TORRANCE,62917,14605
TULARE,60850,16947
TURLOCK,113753,15453
VENTURA,105213,13880
VICTORVILLE,68058,14404
VISALIA,65817,16211
WALNUT CREEK,166839,16472
WEST HILLS,101873,14546
