city,avgCoveredCharges,averagePayments
ALAMEDA,37036,10205
ALHAMBRA,48356,11192
ANAHEIM,53145,8646
ANTIOCH,52559,10872
APPLE VALLEY,40978,8989
ARCADIA,50768,8940
ARCATA,31316,8263
ARROYO GRANDE,36585,7823
AUBURN,40654,8556
BAKERSFIELD,50115,8849
BANNING,26113,8957
BARSTOW,47479,10500
BELLFLOWER,50801,11238
BERKELEY,61186,12688
BLYTHE,36608,12951
BRAWLEY,42310,10604
BURBANK,88505,8888
BURLINGAME,57376,9846
CAMARILLO,51794,8338
CARMICHAEL,51136,9872
CASTRO VALLEY,49016,10574
CHICO,44644,8294
CHINO,21727,9347
CHULA VISTA,66631,9421
CLOVIS,36005,8367
COLTON,49093,14350
CONCORD,98426,11518
CORONA,45188,9332
COVINA,34062,10899
CULVER CITY,65895,9115
DALY CITY,84510,11087
DELANO,29946,12088
DOWNEY,70066,9801
EL CENTRO,39834,9189
ENCINITAS,58834,8446
ESCONDIDO,47915,8411
EUREKA,47501,9335
FAIRFIELD,137006,12578
FOLSOM,45312,7883
FOUNTAIN VALLEY,68587,10356
FREMONT,120635,13618
FRESNO,30188,9322
FULLERTON,68685,8086
GARDEN GROVE,55655,12256
GARDENA,28509,10367
GILROY,80616,11143
GLENDALE,60070,10985
GLENDORA,42705,9448
GRASS VALLEY,37442,8240
GREENBRAE,61936,9497
HANFORD,28757,9176
HAWAIIAN GARDEN,37439,9393
HAYWARD,89568,13422
HEMET,31300,8659
HOLLYWOOD,26890,11615
HUNTINGTON BEAC,37308,8728
HUNTINGTON PARK,42106,11149
INGLEWOOD,52472,9947
JACKSON,44199,9880
JOSHUA TREE,29122,9724
LA JOLLA,52525,7925
LA MESA,44065,8435
LA PALMA,31636,9891
LAGUNA HILLS,73091,9531
LAKEWOOD,82413,8899
LANCASTER,32970,10009
LODI,115034,9367
LOMA LINDA,47280,14227
LOMPOC,16836,9273
LONG BEACH,56303,10242
LOS ALAMITOS,100245,8209
LOS ANGELES,63908,12503
LOS BANOS,49067,24269
LYNWOOD,50759,13016
MADERA,37216,10908
MANTECA,123975,8194
MARINA DEL REY,56323,7719
MARTINEZ,45655,24281
MARYSVILLE,45245,9512
MERCED,44014,10690
MISSION HILLS,111155,12033
MISSION VIEJO,54906,8348
MODESTO,78391,9983
MONTCLAIR,22043,10678
MONTEBELLO,22064,10269
MONTEREY,66182,14252
MONTEREY PARK,109085,13404
MORENO VALLEY,26725,7513
MOUNTAIN VIEW,73785,9722
MURRIETA,37391,8480
NAPA,60985,9713
NATIONAL CITY,32460,10366
NEWPORT BEACH,39038,7910
NORTHRIDGE,90194,12422
OAKDALE,38843,8486
OAKLAND,64665,12844
OCEANSIDE,42133,8783
ORANGE,57324,9127
OROVILLE,39716,9088
OXNARD,54338,8943
PALM SPRINGS,80612,9181
PALMDALE,44709,8528
PANORAMA CITY,25800,10956
PARADISE,75524,8027
PASADENA,60300,9811
PETALUMA,64136,9687
PLACENTIA,43187,7699
PLACERVILLE,76922,10335
PLEASANTON,60011,9802
POMONA,75512,11215
PORTERVILLE,37888,9777
POWAY,43008,7513
RANCHO MIRAGE,91552,9075
RED BLUFF,33942,9260
REDDING,36583,9508
REDLANDS,55795,7979
RIDGECREST,31786,10056
RIVERSIDE,53397,9779
ROSEVILLE,47798,8609
SACRAMENTO,58546,12080
SAINT HELENA,59658,12830
SALINAS,66318,12164
SAN BERNARDINO,52498,11662
SAN DIEGO,44369,10131
SAN DIMAS,37038,7456
SAN FRANCISCO,53364,12683
SAN GABRIEL,64592,10619
SAN JOSE,92988,13154
SAN PABLO,64600,11218
SAN PEDRO,58934,8793
SAN RAMON,138303,12235
SANTA BARBARA,33700,8567
SANTA CRUZ,69857,10464
SANTA MARIA,41584,9163
SANTA MONICA,42889,8147
SANTA ROSA,56741,10774
SIMI VALLEY,80618,10827
SONORA,46369,10478
SOUTH EL MONTE,51497,11883
STANFORD,101352,15732
STOCKTON,66147,9722
SUN CITY,32842,7802
TARZANA,89447,8584
TEMPLETON,83226,8200
THOUSAND OAKS,101710,11990
TORRANCE,77520,8588
TRACY,47974,8515
TULARE,25392,9388
TURLOCK,82566,9548
UKIAH,18714,8624
UPLAND,37421,8090
VALENCIA,66579,8398
VALLEJO,60462,10827
VAN NUYS,50959,10868
VENTURA,55099,8021
VICTORVILLE,33276,9236
VISALIA,53140,10075
WALNUT CREEK,98119,9367
WATSONVILLE,118407,12804
WEST HILLS,86952,8027
WHITTIER,73055,8521
