city,avgCoveredCharges,averagePayments
ARCADIA,48313,8920
ARROYO GRANDE,44007,7875
BAKERSFIELD,43753,9570
BURBANK,81229,8692
CHICO,44538,8020
CHULA VISTA,58226,9305
COVINA,39828,11300
ESCONDIDO,41761,8281
FAIRFIELD,140449,11836
FOUNTAIN VALLEY,45224,8763
FRESNO,40430,9264
GLENDALE,53668,11215
HANFORD,46687,9866
INDIO,57455,10802
LA MESA,49752,9379
LANCASTER,38990,11184
LONG BEACH,59057,13947
LOS ANGELES,69247,11132
MARYSVILLE,37876,9031
MERCED,64660,13017
MISSION VIEJO,40944,7780
MODESTO,71738,10142
MONTEREY,53657,9146
MOUNTAIN VIEW,73573,9619
MURRIETA,25246,8355
NEWPORT BEACH,33457,7440
NORTHRIDGE,55999,9636
OXNARD,65312,9572
PASADENA,39599,8842
POMONA,57122,10926
POWAY,26944,7371
RANCHO MIRAGE,58553,7349
REDDING,50342,10323
REDLANDS,32583,8052
ROSEVILLE,47264,8932
SALINAS,46618,11087
SAN DIEGO,49406,10053
SAN FRANCISCO,39453,11555
SAN JOSE,79331,11700
SAN PEDRO,42320,8710
SANTA BARBARA,36717,8779
SANTA CRUZ,76984,10630
SANTA ROSA,78847,10181
STOCKTON,76810,9908
TARZANA,59063,8195
TEMPLETON,103863,8129
THOUSAND OAKS,54014,8998
TORRANCE,50013,8242
TURLOCK,51288,9083
UPLAND,41086,7579
VENTURA,66610,7998
VISALIA,44060,9026
WALNUT CREEK,96820,9154
WATSONVILLE,101145,12743
WHITTIER,74352,8645
