city,avgCoveredCharges,averagePayments
ANAHEIM,55882,7944
ANTIOCH,59966,9940
APPLE VALLEY,53435,8206
ARCADIA,44898,8873
BAKERSFIELD,41419,8111
BERKELEY,83561,13126
BURBANK,72891,8137
CARMICHAEL,69174,10412
CHICO,64777,7521
CHULA VISTA,65409,9146
CONCORD,110757,9781
CORONA,45076,8394
COVINA,31280,9862
CULVER CITY,68855,8353
DALY CITY,110847,11869
DOWNEY,55591,8823
ENCINITAS,60522,7889
ESCONDIDO,49182,7620
EUREKA,45113,8689
FAIRFIELD,126065,13103
FOUNTAIN VALLEY,68183,9395
FREMONT,91762,10679
FRESNO,35960,9200
FULLERTON,46399,7144
GLENDALE,49986,10474
GREENBRAE,68648,9093
HANFORD,38352,8236
HAYWARD,88771,12444
HEMET,38812,7896
INDIO,80135,10044
INGLEWOOD,61824,9332
LA JOLLA,51284,8137
LA MESA,65509,8031
LAGUNA HILLS,46773,7027
LAKEWOOD,58665,8799
LANCASTER,31223,8903
LODI,73979,7862
LOMA LINDA,44375,11833
LONG BEACH,46740,9592
LOS ALAMITOS,74961,7284
LOS ANGELES,85150,12406
LYNWOOD,56856,12314
MARYSVILLE,70217,8990
MERCED,52909,9585
MISSION HILLS,72071,8936
MISSION VIEJO,64151,7240
MODESTO,90624,8992
MONTEBELLO,28668,9505
MONTEREY,49383,9390
MONTEREY PARK,69276,12021
MOUNTAIN VIEW,92391,10407
MURRIETA,32150,6855
NAPA,75129,9062
NATIONAL CITY,50703,9807
NEWPORT BEACH,37540,7114
NORTHRIDGE,67389,9034
OAKLAND,52908,11140
OCEANSIDE,38347,8098
ORANGE,74783,10639
OXNARD,49809,8931
PALM SPRINGS,80010,8639
PALMDALE,41800,7886
PARADISE,70882,7436
PASADENA,48379,8521
PLACERVILLE,79808,9066
PLEASANTON,92748,9158
POMONA,76276,11920
RANCHO MIRAGE,67876,6930
REDDING,57585,8778
REDLANDS,44244,7372
REDWOOD CITY,104246,9007
RIVERSIDE,59761,11080
ROSEVILLE,46363,7829
SACRAMENTO,65043,10767
SAINT HELENA,52054,10189
SALINAS,55728,11463
SAN BERNARDINO,42068,9642
SAN DIEGO,57239,10241
SAN FRANCISCO,95615,16815
SAN JOSE,105042,12357
SAN LUIS OBISPO,53414,7245
SAN PABLO,60792,10174
SAN RAMON,86746,8517
SANTA BARBARA,34469,8223
SANTA CLARA,47149,16188
SANTA CRUZ,74632,10350
SANTA MONICA,47036,7590
SANTA ROSA,63410,10584
SONORA,50939,9336
STANFORD,125535,17869
STOCKTON,71724,8982
SYLMAR,46859,16160
TARZANA,59347,7654
THOUSAND OAKS,54477,9321
TORRANCE,54999,7844
TULARE,27774,8988
TURLOCK,70781,8177
UPLAND,47865,7922
VAN NUYS,45420,10318
VENTURA,55024,7915
VICTORVILLE,45857,8660
VISALIA,37684,8533
WALNUT CREEK,116502,8906
WATSONVILLE,108694,11592
WEST HILLS,81990,9547
WHITTIER,64227,8414
