city,avgCoveredCharges,averagePayments
ANAHEIM,40571,8452
ANTIOCH,56641,10413
APPLE VALLEY,33276,8626
ARCADIA,47746,9169
AUBURN,45634,8388
BAKERSFIELD,39423,8631
BERKELEY,76847,13606
BRAWLEY,42056,9734
BURBANK,63770,8599
BURLINGAME,47769,8916
CAMARILLO,51657,9298
CARMICHAEL,59810,9826
CASTRO VALLEY,47174,10803
CHICO,47493,7919
CHINO,20313,9274
CHULA VISTA,62904,10149
COLTON,24518,12818
CONCORD,99999,11708
CORONA,32348,9140
COVINA,29938,10569
CULVER CITY,40175,8868
DALY CITY,120388,12097
DOWNEY,50333,9630
EL CENTRO,47590,9867
ENCINITAS,35130,7480
ENCINO,33078,7689
ESCONDIDO,49664,8532
FAIRFIELD,113631,11731
FOLSOM,62365,9567
FOUNTAIN VALLEY,61552,9846
FREMONT,78492,11797
FRESNO,35841,9839
FULLERTON,56016,8287
GARDEN GROVE,41326,12205
GLENDALE,55092,11657
GRASS VALLEY,52766,8325
HANFORD,37712,8944
HAYWARD,57976,12732
HEMET,31047,9016
HUNTINGTON BEAC,28392,8662
INGLEWOOD,49377,9895
LA JOLLA,36470,7285
LA MESA,44346,8529
LA PALMA,36501,9945
LAGUNA HILLS,41484,7751
LAKEWOOD,100003,11891
LANCASTER,28710,9707
LODI,76183,8701
LOMA LINDA,46706,13982
LONG BEACH,42344,10527
LOS ALAMITOS,62169,7734
LOS ANGELES,66804,12688
LYNWOOD,33390,12187
MARYSVILLE,35383,9011
MERCED,44820,10361
MISSION HILLS,102978,9612
MISSION VIEJO,57591,8562
MODESTO,81970,10715
MONTEBELLO,18790,10092
MONTEREY,57183,10872
MOUNTAIN VIEW,73855,11085
MURRIETA,28310,8215
NAPA,49649,9600
NATIONAL CITY,29620,10410
NEWPORT BEACH,36136,7495
NORTHRIDGE,51029,9542
NORWALK,27833,10107
OAKLAND,68422,12212
OCEANSIDE,73682,10186
ORANGE,51128,11484
OROVILLE,37170,8827
OXNARD,33022,8962
PALM SPRINGS,64194,8918
PANORAMA CITY,24079,10915
PASADENA,42694,9057
PLACERVILLE,81908,9818
PLEASANTON,75152,10711
POMONA,56751,10807
POWAY,36275,10005
RANCHO MIRAGE,65290,7456
REDDING,43432,9173
REDWOOD CITY,104157,10807
RIVERSIDE,82399,13422
ROSEVILLE,47384,8466
SACRAMENTO,74282,13374
SAINT HELENA,43975,10714
SALINAS,42391,18262
SAN BERNARDINO,41712,9547
SAN DIEGO,45656,10635
SAN FRANCISCO,79750,16904
SAN GABRIEL,65206,10418
SAN JOSE,82875,12638
SAN PABLO,48429,10952
SANTA BARBARA,37506,11479
SANTA CRUZ,75318,10875
SANTA MARIA,55446,9115
SANTA MONICA,45971,9385
SANTA ROSA,112400,12933
SHERMAN OAKS,26141,8727
STANFORD,108573,19186
STOCKTON,70293,10249
TARZANA,68106,8057
THOUSAND OAKS,60593,8846
TORRANCE,58070,8605
TURLOCK,53294,8738
UPLAND,38381,8039
VALENCIA,71220,7767
VALLEJO,32760,11601
VENTURA,72222,9462
VICTORVILLE,25486,8156
VISALIA,29243,8912
WALNUT CREEK,133354,14657
WEST HILLS,61239,7672
WHITTIER,67776,8904
