city,avgCoveredCharges,averagePayments
APPLE VALLEY,34086,6084
ARCADIA,34886,6137
BAKERSFIELD,51167,6146
BANNING,22406,6167
BRAWLEY,19268,6368
CARMICHAEL,49082,6659
CHICO,47453,5529
CHULA VISTA,55294,6417
COVINA,33368,7643
EL CENTRO,27307,6746
FRESNO,29622,6991
GRASS VALLEY,18010,5583
GREENBRAE,55478,6746
HANFORD,31783,5980
HEMET,20521,5808
INDIO,61904,7421
LODI,68770,5879
LOMA LINDA,38210,8940
LOS ALAMITOS,55792,5302
LOS ANGELES,67533,7283
MADERA,18934,7291
MANTECA,59031,5396
MARYSVILLE,58999,8245
MERCED,38866,7116
MODESTO,93144,7054
MONTEREY,37969,6267
MURRIETA,16200,5565
NEWPORT BEACH,23480,6018
OAKLAND,43919,8337
OCEANSIDE,27719,5943
OROVILLE,21182,5916
OXNARD,45519,6251
PALM SPRINGS,56310,6228
PALMDALE,40733,5811
PARADISE,59561,5309
PLACERVILLE,49043,5632
PORTERVILLE,22837,6536
RANCHO MIRAGE,57139,5176
REDDING,46344,6511
REDLANDS,41835,5445
RIVERSIDE,33366,7406
ROSEVILLE,34105,5755
SACRAMENTO,50129,7820
SAN DIEGO,40247,7660
SAN LUIS OBISPO,45865,5373
SHERMAN OAKS,14002,6623
SIMI VALLEY,26792,5265
STOCKTON,47144,6830
SUN CITY,21991,5290
TARZANA,56586,5636
TEMPLETON,51920,5418
TORRANCE,39839,5655
TULARE,25062,6607
TURLOCK,54544,5960
VALENCIA,38596,5368
VISALIA,32825,6189
