city,avgCoveredCharges,averagePayments
ANAHEIM,260985,42523
APPLE VALLEY,260849,51616
ARCADIA,198702,43144
BAKERSFIELD,220114,41608
BERKELEY,298052,62808
BURBANK,363165,48563
CAMARILLO,181595,33236
CARMICHAEL,256204,49797
CASTRO VALLEY,227999,52797
CHICO,177447,35753
CLOVIS,126431,34905
CONCORD,440833,70804
COVINA,162553,46933
DALY CITY,384781,59507
ENCINITAS,187302,41860
EUREKA,235705,46064
FAIRFIELD,539496,72048
FOLSOM,199014,44818
FOUNTAIN VALLEY,214216,40988
FREMONT,462920,65620
FRESNO,181542,47756
FULLERTON,217885,42044
GLENDALE,237081,50808
GRASS VALLEY,138394,36087
GREENBRAE,294975,47144
HANFORD,161541,43891
HEMET,158439,36888
INGLEWOOD,353374,46306
LA JOLLA,270177,50902
LA MESA,228117,39884
LAGUNA HILLS,151391,31931
LANCASTER,167049,48018
LODI,340862,40169
LOMA LINDA,414658,90687
LOMPOC,62861,42226
LONG BEACH,273739,51928
LOS ALAMITOS,343146,42050
LOS ANGELES,298834,57966
LYNWOOD,198869,57486
MADERA,150076,52653
MARYSVILLE,234785,62552
MERCED,280035,57843
MISSION HILLS,279124,42566
MISSION VIEJO,234371,40311
MODESTO,429029,49831
MONTEREY,239267,62029
MONTEREY PARK,373394,53104
MOUNTAIN VIEW,269847,52087
MURRIETA,118096,36251
NAPA,381577,64150
NEWPORT BEACH,143330,35878
NORTHRIDGE,322170,67928
OAKLAND,386603,64689
OCEANSIDE,198043,43864
ORANGE,183928,38858
OROVILLE,157817,37592
OXNARD,245802,46770
PALM SPRINGS,376201,43025
PASADENA,277318,51323
PLACERVILLE,233419,39999
POMONA,235910,41500
PORTERVILLE,223920,44671
RANCHO MIRAGE,242678,33784
REDDING,194788,39337
REDLANDS,147385,34808
RIVERSIDE,364539,55537
ROSEVILLE,168717,36876
SACRAMENTO,346801,59835
SAINT HELENA,344389,52272
SALINAS,255528,73212
SAN BERNARDINO,237548,46991
SAN DIEGO,210110,53180
SAN FRANCISCO,315300,73511
SAN JOSE,394220,58954
SAN LUIS OBISPO,278526,44222
SANTA BARBARA,160334,40785
SANTA CRUZ,259985,50651
SANTA MARIA,157918,38874
SANTA MONICA,141240,36418
SANTA ROSA,357422,60692
SIMI VALLEY,348451,66386
SONORA,230955,44935
STANFORD,336314,72850
STOCKTON,244039,43017
TARZANA,355475,45652
THOUSAND OAKS,215146,39603
TORRANCE,255348,42346
UPLAND,167183,36604
VALENCIA,295259,41260
VAN NUYS,201949,56886
VENTURA,257927,41081
VISALIA,258648,53741
WALNUT CREEK,332675,52937
WEST HILLS,309849,41073
WHITTIER,222339,35048
