city,avgCoveredCharges,averagePayments
ANTIOCH,71585,12820
APPLE VALLEY,32734,11006
ARCADIA,63241,10754
BAKERSFIELD,50611,10467
BERKELEY,71140,15644
BRAWLEY,34488,12111
BURBANK,119920,11809
CARMICHAEL,70895,11533
CASTRO VALLEY,45090,12693
CHICO,55048,9563
CONCORD,121036,12732
COVINA,33726,12953
DOWNEY,60193,11046
EUREKA,63433,11386
FOUNTAIN VALLEY,60511,12945
FREMONT,153771,16154
FRESNO,39320,12090
FULLERTON,50998,9402
GLENDALE,107377,14284
HAWAIIAN GARDEN,36346,11556
HOLLYWOOD,27380,14290
INGLEWOOD,56820,11895
LA MESA,47590,9678
LANCASTER,33621,12584
LOMA LINDA,52345,16386
LONG BEACH,73913,13241
LOS ANGELES,83214,15859
MARYSVILLE,57068,12572
MERCED,42555,12728
MISSION HILLS,105280,11070
MISSION VIEJO,58730,10540
MODESTO,122801,13168
MOUNTAIN VIEW,65853,12934
NORTHRIDGE,58404,13775
ORANGE,60474,10253
OROVILLE,47594,11040
PALMDALE,43386,10074
PANORAMA CITY,20117,12934
PASADENA,72635,12581
PLEASANTON,78841,12365
POMONA,76814,13480
RANCHO MIRAGE,96369,10813
REDDING,43690,11205
ROSEVILLE,39493,9944
SACRAMENTO,60113,17164
SAN DIEGO,44306,12278
SAN FRANCISCO,65475,16541
SAN JOSE,72479,19930
SAN PABLO,76332,12742
SANTA MONICA,77404,14896
SHERMAN OAKS,30655,9475
SONORA,86132,12495
STANFORD,91242,19655
STOCKTON,65371,11399
TARZANA,99542,10570
THOUSAND OAKS,100152,12679
TORRANCE,86482,12224
VENTURA,43802,9600
VICTORVILLE,31486,10115
VISALIA,58795,12374
WALNUT CREEK,78042,11596
WEST HILLS,100634,10048
WHITTIER,65867,10673
