city,avgCoveredCharges,averagePayments
ADA,16491,8199
ALTUS,18932,6706
ARDMORE,29757,7459
BARTLESVILLE,17744,7322
BLACKWELL,21056,7674
CLAREMORE,26190,7124
CLINTON,14491,7155
CUSHING,22409,7786
DUNCAN,17139,6359
DURANT,35860,7425
ENID,34642,7648
GROVE,19384,6701
GUYMON,18636,9043
HOBART,7357,7007
HOLLIS,9179,7176
HUGO,10564,7017
IDABEL,10561,6950
LAWTON,22027,6760
MCALESTER,15372,5955
MIAMI,24263,6779
MIDWEST CITY,45187,6627
MUSKOGEE,18901,8991
NORMAN,35086,6657
OKLAHOMA CITY,31614,7830
PAULS VALLEY,13519,6526
PONCA CITY,22042,6494
POTEAU,20419,6743
PRYOR,11127,7682
PURCELL,8520,7141
SALLISAW,6416,7378
SHAWNEE,15445,6977
STILLWATER,14748,6881
STILWELL,10244,7101
TAHLEQUAH,14896,6578
TULSA,23136,7867
VINITA,17086,6436
WAGONER,11663,8958
WOODWARD,20170,6996
YUKON,32788,6271
