city,avgCoveredCharges,averagePayments
ADA,12650,7111
ALTUS,15288,5948
ALVA,11074,8516
ANTLERS,9587,6300
ARDMORE,29366,6744
BARTLESVILLE,13650,5634
BLACKWELL,20080,6790
BRISTOW,16048,6270
BROKEN ARROW,15694,4958
CHICKASHA,15423,7243
CLAREMORE,22734,6443
CLINTON,13320,6254
CUSHING,18681,6740
DUNCAN,16071,5340
DURANT,36455,6382
EL RENO,19405,5736
ELK CITY,19678,5229
ENID,33237,6355
FREDERICK,8955,6565
GROVE,17885,5771
HENRYETTA,13091,6635
HOLLIS,8269,6297
HUGO,13537,6122
IDABEL,10101,5883
LAWTON,21451,6228
MCALESTER,14413,5515
MIAMI,19092,5652
MIDWEST CITY,45903,5678
MUSKOGEE,19456,6680
NORMAN,34613,5683
OKLAHOMA CITY,29407,6767
OKMULGEE,10959,6646
OWASSO,19865,5592
PAULS VALLEY,13900,5783
PERRY,12936,7529
PONCA CITY,20818,5832
POTEAU,15061,5862
PRYOR,10879,6917
PURCELL,6622,6117
SALLISAW,5789,5643
SAYRE,9267,5087
SEMINOLE,14767,5707
SHATTUCK,11794,6614
SHAWNEE,14021,5940
STILLWATER,13257,5589
STILWELL,8364,5833
TAHLEQUAH,13439,6101
TULSA,18736,6428
VINITA,15070,5847
WAGONER,11855,7569
YUKON,33254,5778
