city,avgCoveredCharges,averagePayments
ADA,10019,5727
ALTUS,12355,4939
ALVA,7476,5369
ANTLERS,6070,4393
ARDMORE,18675,4318
BLACKWELL,17619,4733
BRISTOW,12669,4581
CHICKASHA,8651,4732
CLAREMORE,20389,4300
CLINTON,10993,4443
CUSHING,17022,4704
DUNCAN,15157,4065
DURANT,29804,4538
EL RENO,16979,4080
ENID,25065,4394
GROVE,10439,3993
HENRYETTA,14445,4879
HUGO,11232,4366
IDABEL,7928,4274
LAWTON,11184,4039
MCALESTER,11409,3802
MIAMI,13565,3975
MIDWEST CITY,22809,4212
MUSKOGEE,15546,4097
NORMAN,23129,3949
OKLAHOMA CITY,20564,4839
OKMULGEE,10144,4788
OWASSO,16935,3681
PAULS VALLEY,10486,3926
PERRY,11078,5343
PONCA CITY,17216,4698
POTEAU,9159,4326
PRYOR,9752,4853
PURCELL,7116,4414
SALLISAW,7469,4491
SAYRE,7281,3836
SEMINOLE,11442,4136
SHAWNEE,8798,4305
STILLWATER,10032,3976
STILWELL,5432,4276
TAHLEQUAH,7333,4818
TULSA,16389,4759
WAGONER,11713,5363
WOODWARD,14594,4238
YUKON,28486,3992
