city,avgCoveredCharges,averagePayments
ADA,11290,4217
ALTUS,12313,4177
ANTLERS,6110,4527
ARDMORE,15874,4392
BARTLESVILLE,12019,3953
BLACKWELL,18105,4791
BROKEN ARROW,9995,3607
CHICKASHA,8497,4583
CLAREMORE,13716,4351
CLINTON,15988,4858
CUSHING,15620,5120
DUNCAN,12061,4050
DURANT,30300,4582
EL RENO,15551,4132
ELK CITY,13308,3875
ENID,24689,4619
FREDERICK,9037,4755
GROVE,11172,4084
HENRYETTA,9077,4946
HOBART,6687,4648
HOLLIS,5530,4330
HUGO,7117,4362
IDABEL,6229,4378
LAWTON,17788,4693
MCALESTER,14169,4014
MIAMI,13945,4069
MIDWEST CITY,28748,4013
MUSKOGEE,13924,5883
NORMAN,21627,4068
OKLAHOMA CITY,21221,4706
OWASSO,9590,3810
PAULS VALLEY,11966,4091
PERRY,9414,5410
PONCA CITY,15415,4318
POTEAU,9601,4148
PRYOR,10496,4812
PURCELL,5824,4460
SALLISAW,5360,4440
SEMINOLE,8760,4298
SHAWNEE,7661,4340
STILLWATER,11269,4075
STILWELL,5172,4276
TAHLEQUAH,6962,4929
TALIHINA,9872,6774
TULSA,15437,4877
VINITA,7835,4219
WAGONER,9685,5122
WILBURTON,5466,4678
WOODWARD,14694,4319
YUKON,19533,4106
