city,avgCoveredCharges,averagePayments
AUGUSTA,33212,13881
BANGOR,30695,13328
BIDDEFORD,25058,12579
BRUNSWICK,23506,12783
CARIBOU,22870,14037
DAMARISCOTTA,50234,19821
ELLSWORTH,40263,13122
FARMINGTON,53834,16033
FORT KENT,34426,19375
LEWISTON,30339,13677
NORWAY,30822,14602
PORTLAND,28111,13850
PRESQUE ISLE,55425,16342
ROCKPORT,27018,14707
SANFORD,45996,12730
WATERVILLE,37987,18169
YORK,50968,11476
