city,avgCoveredCharges,averagePayments
AIKEN,15412,5281
ANDERSON,29523,6587
BEAUFORT,17475,5298
CAMDEN,12727,4521
CHARLESTON,20625,5800
CLINTON,21556,5093
COLUMBIA,23818,6199
CONWAY,16339,5042
EASLEY,15480,4760
FLORENCE,30091,5480
GAFFNEY,18346,4402
GEORGETOWN,17512,5060
GREENVILLE,24552,5521
GREENWOOD,18551,7623
HARTSVILLE,16226,4938
HILTON HEAD ISL,18166,6318
LANCASTER,28561,4796
LORIS,14936,5440
MOUNT PLEASANT,28437,4361
MULLINS,15885,4606
MURRELLS INLET,13637,4449
MYRTLE BEACH,16873,4431
ORANGEBURG,19098,5412
ROCK HILL,14620,4914
SENECA,16214,4772
SPARTANBURG,21990,5034
SUMTER,7165,4902
WALTERBORO,17443,4941
WEST COLUMBIA,23062,4635
