city,avgCoveredCharges,averagePayments
AIKEN,20123,5429
ANDERSON,27362,5864
BEAUFORT,14527,6130
CAMDEN,14270,4712
CHARLESTON,22570,5762
CHERAW,21200,4992
CLINTON,16429,5459
COLUMBIA,25950,6150
CONWAY,16947,5469
DILLON,14985,5883
EASLEY,31266,5086
FLORENCE,26619,5197
GAFFNEY,19010,4550
GEORGETOWN,13420,5155
GREENVILLE,21901,6242
GREENWOOD,19391,7059
GREER,15791,6384
HARDEEVILLE,15359,5071
HARTSVILLE,16089,5032
HILTON HEAD ISL,21519,6445
LANCASTER,33985,5053
LORIS,17934,5000
MANNING,19287,5284
MOUNT PLEASANT,25430,4587
MULLINS,13099,4725
MURRELLS INLET,11904,4251
MYRTLE BEACH,19203,4993
NEWBERRY,13857,5750
ORANGEBURG,20990,5683
PICKENS,13774,4676
ROCK HILL,18055,5074
SENECA,19830,4960
SIMPSONVILLE,14556,4447
SPARTANBURG,20167,5800
SUMTER,13406,5169
UNION,14515,5440
WALTERBORO,16278,5405
WEST COLUMBIA,21697,4642
