city,avgCoveredCharges,averagePayments
AIKEN,28334,7433
ANDERSON,44846,7724
BEAUFORT,20667,7579
CAMDEN,22986,6558
CHARLESTON,28589,8021
CHESTER,14604,6900
CLINTON,22356,7100
COLUMBIA,34805,8425
CONWAY,27860,7365
DARLINGTON,22349,6618
DILLON,18214,6683
EASLEY,31136,6829
FLORENCE,34711,7211
GAFFNEY,27165,6140
GEORGETOWN,24737,7142
GREENVILLE,30100,7623
GREENWOOD,27159,9339
GREER,23600,7993
HARDEEVILLE,14554,6929
HARTSVILLE,24906,7057
HILTON HEAD ISL,24344,9810
LAKE CITY,10219,7783
LANCASTER,46062,6956
LORIS,23342,7037
MANNING,16433,6999
MOUNT PLEASANT,29468,6295
MULLINS,19703,6498
MURRELLS INLET,18833,5970
MYRTLE BEACH,25706,7092
NEWBERRY,17483,7551
ORANGEBURG,24973,7749
ROCK HILL,25930,7313
SENECA,21564,6676
SIMPSONVILLE,20489,5943
SPARTANBURG,32793,7774
SUMTER,13950,7152
UNION,18649,7335
WALTERBORO,29155,6952
WEST COLUMBIA,30659,6378
