city,avgCoveredCharges,averagePayments
AIKEN,17758,4695
ANDERSON,24167,4740
BARNWELL,11268,6285
BEAUFORT,15655,4814
BENNETTSVILLE,19831,4617
CAMDEN,12248,4191
CHARLESTON,18667,5097
CHERAW,24656,4303
CHESTER,8544,4405
CLINTON,19634,5250
COLUMBIA,21822,5211
CONWAY,15743,4590
DILLON,14010,5116
FLORENCE,25088,4475
GAFFNEY,20163,4066
GEORGETOWN,14135,4543
GREENVILLE,18474,4744
GREENWOOD,19170,6935
GREER,13523,5894
HARDEEVILLE,14733,4392
HARTSVILLE,19530,4700
HILTON HEAD ISL,17939,5586
LAKE CITY,8286,5000
LANCASTER,31576,4361
MULLINS,15120,4176
MURRELLS INLET,13289,3680
MYRTLE BEACH,20470,3863
NEWBERRY,14824,4904
ORANGEBURG,18589,4842
PICKENS,14431,4095
ROCK HILL,12117,4424
SENECA,15828,4177
SPARTANBURG,18197,4896
SUMTER,12581,4444
UNION,16314,4928
VARNVILLE,15292,5130
WALTERBORO,18374,4531
WEST COLUMBIA,25555,4396
