city,avgCoveredCharges,averagePayments
AIKEN,15376,4712
ANDERSON,26198,4642
BEAUFORT,17660,4859
CAMDEN,14905,4080
CHARLESTON,22500,4644
CHERAW,18518,4255
CHESTER,13599,4506
CLINTON,14646,5752
COLUMBIA,23789,5059
CONWAY,14763,4544
FLORENCE,24543,4537
GAFFNEY,14957,4014
GEORGETOWN,15087,4609
GREENVILLE,21095,5065
GREENWOOD,19033,6024
HARDEEVILLE,17460,4503
HARTSVILLE,14126,4420
HILTON HEAD ISL,17428,5854
LANCASTER,29978,4367
MOUNT PLEASANT,22799,3979
MULLINS,14671,4199
MURRELLS INLET,14324,3664
MYRTLE BEACH,18798,4044
ORANGEBURG,17390,4869
ROCK HILL,14023,4499
SENECA,15179,4223
SPARTANBURG,20778,4877
SUMTER,10253,4666
UNION,19088,4478
WEST COLUMBIA,26356,5056
