city,avgCoveredCharges,averagePayments
ANDERSON,112253,19581
BEAUFORT,48104,14994
CAMDEN,50838,12630
CHARLESTON,61028,16765
CLINTON,59809,15442
COLUMBIA,70017,18110
CONWAY,54144,15548
DILLON,47802,12420
FLORENCE,81253,15396
GEORGETOWN,41270,13341
GREENVILLE,58654,15370
GREENWOOD,63358,18684
HARTSVILLE,59760,12566
LANCASTER,96938,13271
MULLINS,46650,12403
MURRELLS INLET,39259,10791
MYRTLE BEACH,66746,13767
ORANGEBURG,64291,15385
ROCK HILL,52432,13986
SENECA,67563,15120
SPARTANBURG,53941,15437
SUMTER,34331,13820
WALTERBORO,76353,15568
WEST COLUMBIA,68053,14120
