city,avgCoveredCharges,averagePayments
AIKEN,20729,6757
ANDERSON,33340,6824
BAMBERG,8640,8154
BARNWELL,14516,8956
BEAUFORT,18640,6730
BENNETTSVILLE,22390,6575
CAMDEN,20178,5832
CHARLESTON,25907,7191
CHERAW,28939,5816
CHESTER,13157,6154
CLINTON,28129,6930
COLUMBIA,28255,7328
CONWAY,20653,6359
DARLINGTON,19643,5834
DILLON,15464,7110
EASLEY,23313,6150
FLORENCE,28966,6333
GAFFNEY,23393,5728
GEORGETOWN,16511,6389
GREENVILLE,24988,6504
GREENWOOD,23868,8577
GREER,18227,7502
HARDEEVILLE,21732,6630
HARTSVILLE,19253,6360
HILTON HEAD ISL,21798,7824
LAKE CITY,8300,6867
LANCASTER,39946,6119
LORIS,21524,6761
MANNING,18993,6588
MOUNT PLEASANT,32064,5568
MULLINS,18849,5866
MURRELLS INLET,15392,4994
MYRTLE BEACH,24740,5779
NEWBERRY,16818,6939
ORANGEBURG,23248,7008
PICKENS,14426,5335
ROCK HILL,19425,6371
SENECA,18314,5974
SIMPSONVILLE,17418,5676
SPARTANBURG,29080,6830
SUMTER,14518,6434
UNION,20367,5936
VARNVILLE,12457,7112
WALTERBORO,20084,6785
WEST COLUMBIA,31475,5806
