city,avgCoveredCharges,averagePayments
AIKEN,40470,13948
ANDERSON,85899,13344
BEAUFORT,43044,14120
CAMDEN,43818,11923
CHARLESTON,53124,13612
CHERAW,67019,13266
CLINTON,42985,13581
COLUMBIA,55729,15055
CONWAY,42268,12274
DILLON,43460,13401
EASLEY,57602,13140
FLORENCE,79701,13719
GAFFNEY,51102,11671
GEORGETOWN,52004,13460
GREENVILLE,60085,12381
GREENWOOD,64794,17806
GREER,46419,13848
HARTSVILLE,67928,12998
HILTON HEAD ISL,51450,16675
LANCASTER,75327,12683
LORIS,42902,17713
MANNING,63967,13177
MOUNT PLEASANT,77147,12967
MURRELLS INLET,48611,11074
MYRTLE BEACH,82360,12715
NEWBERRY,44796,14524
ORANGEBURG,58220,14278
ROCK HILL,33775,14009
SENECA,48606,12334
SIMPSONVILLE,46233,13921
SPARTANBURG,53367,13659
SUMTER,60150,13636
WALTERBORO,63483,12812
WEST COLUMBIA,69094,13122
