city,avgCoveredCharges,averagePayments
AIKEN,17212,4743
ANDERSON,29433,4974
BEAUFORT,17754,4991
BENNETTSVILLE,15982,4690
CAMDEN,13774,4145
CHARLESTON,20870,5249
CHERAW,21002,4339
CHESTER,13346,4595
CLINTON,16304,5168
COLUMBIA,21681,5185
CONWAY,16983,5069
DILLON,16614,4785
EASLEY,25640,5044
FLORENCE,25911,4623
GAFFNEY,15555,4012
GEORGETOWN,14971,4589
GREENVILLE,21940,4723
GREENWOOD,22439,6227
GREER,19233,6014
HARDEEVILLE,14622,4605
HARTSVILLE,18987,4489
HILTON HEAD ISL,19322,5576
LAKE CITY,9982,5280
LANCASTER,31762,5084
LORIS,17212,4575
MANNING,13008,4563
MOUNT PLEASANT,26953,4318
MULLINS,16071,4159
MURRELLS INLET,13569,3852
MYRTLE BEACH,19070,4012
NEWBERRY,12148,4969
ORANGEBURG,16526,5076
PICKENS,12065,3977
ROCK HILL,16251,4556
SENECA,17176,4485
SIMPSONVILLE,19813,4664
SPARTANBURG,22421,4650
SUMTER,13815,4745
UNION,14212,4621
VARNVILLE,12400,5029
WALTERBORO,18800,4847
WEST COLUMBIA,22094,4149
