city,avgCoveredCharges,averagePayments
AIKEN,25412,6559
ANDERSON,40314,6635
BAMBERG,10953,8370
BARNWELL,10604,8635
BEAUFORT,23362,6764
CAMDEN,22132,5817
CHARLESTON,27484,7032
CHERAW,45150,6071
CLINTON,28832,6687
COLUMBIA,37023,7666
CONWAY,23448,6921
DARLINGTON,19054,5634
DILLON,26219,6475
EASLEY,29535,6179
FLORENCE,35174,6290
GAFFNEY,25470,5665
GEORGETOWN,20180,6395
GREENVILLE,26758,6582
GREENWOOD,26839,8646
GREER,20616,5863
HARDEEVILLE,22928,7184
HARTSVILLE,25150,6246
HILTON HEAD ISL,28787,7787
LAKE CITY,10695,6953
LANCASTER,51294,5986
LORIS,17902,6519
MANNING,15235,6426
MOUNT PLEASANT,27713,5540
MULLINS,25349,5917
MURRELLS INLET,18812,5407
MYRTLE BEACH,24832,5446
NEWBERRY,23397,6933
ORANGEBURG,24858,6811
PICKENS,16016,5680
ROCK HILL,23303,6171
SENECA,21926,5919
SIMPSONVILLE,16462,5406
SPARTANBURG,28026,6389
SUMTER,18034,6179
UNION,21781,7094
VARNVILLE,16231,6957
WALTERBORO,26067,6518
WEST COLUMBIA,36953,6083
