city,avgCoveredCharges,averagePayments
AIKEN,53111,13725
ANDERSON,62514,12287
BEAUFORT,29866,11770
CAMDEN,21845,8766
CHARLESTON,54850,16946
CLINTON,54342,13402
COLUMBIA,53106,13945
CONWAY,34986,11440
EASLEY,24289,10179
FLORENCE,63081,12505
GEORGETOWN,30249,11697
GREENVILLE,40391,12693
GREENWOOD,43952,16269
LORIS,34142,10954
MURRELLS INLET,32884,9176
MYRTLE BEACH,44289,9995
ORANGEBURG,46626,12408
ROCK HILL,37420,11072
SENECA,41342,10600
SPARTANBURG,47286,13185
SUMTER,22656,11274
WEST COLUMBIA,50619,11718
