city,avgCoveredCharges,averagePayments
AIKEN,18917,6662
ANDERSON,34286,6643
BEAUFORT,25360,7278
CAMDEN,15072,5720
CHARLESTON,28805,7204
CHERAW,33144,6043
CHESTER,19418,6362
CLINTON,18758,6309
COLUMBIA,26538,6837
CONWAY,26360,6414
DILLON,26602,6334
EASLEY,20049,6682
FLORENCE,35652,6546
GAFFNEY,22566,5361
GEORGETOWN,16935,6275
GREENVILLE,26233,6911
GREENWOOD,23547,8387
GREER,23252,7123
HARTSVILLE,26765,6370
HILTON HEAD ISL,21230,7931
LAKE CITY,13866,7240
LANCASTER,43715,6146
LORIS,18161,6295
MANNING,16710,6227
MOUNT PLEASANT,25795,5294
MULLINS,20996,5906
MURRELLS INLET,19111,5201
MYRTLE BEACH,20629,5495
NEWBERRY,15186,7101
ORANGEBURG,18641,6868
ROCK HILL,19412,6313
SENECA,19521,5862
SIMPSONVILLE,18095,5643
SPARTANBURG,19924,6687
SUMTER,15195,6281
UNION,20657,6197
VARNVILLE,17510,7190
WALTERBORO,23072,6668
WEST COLUMBIA,23350,6081
