city,avgCoveredCharges,averagePayments
AIKEN,21276,6285
ANDERSON,40292,6508
BEAUFORT,18608,6377
CAMDEN,17104,5494
CHARLESTON,30748,6416
CHERAW,33764,5801
CHESTER,12966,6116
CLINTON,22669,6004
COLUMBIA,31453,7695
CONWAY,20209,6058
DILLON,16515,6026
EASLEY,32009,5986
FLORENCE,32422,6242
GAFFNEY,21859,5529
GEORGETOWN,15330,6265
GREENVILLE,26030,6220
GREENWOOD,23950,7908
GREER,14527,6587
HARDEEVILLE,19094,5685
HARTSVILLE,20984,5780
HILTON HEAD ISL,20615,7517
LAKE CITY,7735,6382
LANCASTER,41830,5770
MOUNT PLEASANT,26551,5330
MULLINS,22335,5751
MURRELLS INLET,18062,4905
MYRTLE BEACH,22318,5169
NEWBERRY,19068,6691
ORANGEBURG,27550,6529
ROCK HILL,18686,5923
SENECA,21147,5648
SPARTANBURG,22732,6147
SUMTER,15687,6012
UNION,19683,5952
WALTERBORO,25155,6101
WEST COLUMBIA,31244,5816
