city,avgCoveredCharges,averagePayments
AKRON,96603,22015
CANTON,54313,20026
CHILLICOTHE,83165,21535
CINCINNATI,72869,24377
CLEVELAND,98118,25542
COLUMBUS,85250,24561
CONCORD,67726,16736
DAYTON,116253,23181
ELYRIA,44280,18026
FAIRFIELD,52591,17818
KETTERING,69080,19792
LIMA,92201,19673
LORAIN,75358,19287
MANSFIELD,55093,17385
MAUMEE,57229,17442
MAYFIELD HEIGHT,84001,18935
MIDDLEBURG HEIG,77618,17465
PARMA,64179,18077
PORTSMOUTH,73789,26280
SPRINGFIELD,58952,20843
STEUBENVILLE,51315,17699
TOLEDO,114719,25839
WARREN,79948,17447
WESTLAKE,69087,19485
YOUNGSTOWN,79351,19872
ZANESVILLE,66617,20026
