city,avgCoveredCharges,averagePayments
AKRON,18701,5320
ASHLAND,8680,4684
ASHTABULA,12522,5772
ATHENS,7887,7585
BARBERTON,28355,4962
BEACHWOOD,17712,3867
BEDFORD,14603,4195
BOARDMAN,12907,4080
BRYAN,15484,5064
CAMBRIDGE,7618,5423
CANTON,9991,4735
CHARDON,24469,4677
CHILLICOTHE,12592,5007
CINCINNATI,16291,5441
CLEVELAND,17960,6368
COLUMBUS,19577,6130
CONCORD,16818,4187
COSHOCTON,10893,5762
CUYAHOGA FALLS,17049,5007
DAYTON,30710,5950
DELAWARE,13136,5462
DOVER,7619,4311
EAST LIVERPOOL,7423,4599
ELYRIA,13537,4476
EUCLID,19345,4390
FAIRFIELD,12857,4482
FINDLAY,10590,4756
FRANKLIN,25269,4696
FREMONT,14948,4413
GALLIPOLIS,11480,4675
GARFIELD HEIGHT,19749,4225
GREENVILLE,10018,4972
HAMILTON,17514,4799
KETTERING,24074,5277
LAKEWOOD,19170,4496
LANCASTER,10271,4754
LIMA,17165,4519
LORAIN,15846,4560
MANSFIELD,15524,4438
MARIETTA,12901,4236
MARION,13539,4886
MARTINS FERRY,9605,4371
MASSILLON,20402,4561
MAUMEE,10945,4383
MAYFIELD HEIGHT,15536,4654
MEDINA,15452,4184
MIAMISBURG,19695,5231
MIDDLEBURG HEIG,20878,4350
MOUNT VERNON,11513,4953
NEWARK,11358,5055
NORWALK,12678,4541
OREGON,21034,4784
PARMA,13512,4198
PORTSMOUTH,12044,5325
RAVENNA,17143,4827
RICHMOND HEIGHT,13920,6374
SAINT MARYS,12002,5116
SANDUSKY,18806,4683
SIDNEY,15208,4719
SPRINGFIELD,15980,4987
STEUBENVILLE,8827,4417
SYLVANIA,32589,5250
TOLEDO,24078,5957
TROY,19112,4485
WARREN,17979,4591
WARRENSVILLE HE,17800,5010
WEST CHESTER,20534,4368
WESTERVILLE,11241,5037
WESTLAKE,12648,4758
WILMINGTON,6754,5290
WOOSTER,6779,4314
YOUNGSTOWN,17246,5125
ZANESVILLE,11120,5255
