city,avgCoveredCharges,averagePayments
AKRON,32495,9524
ASHLAND,11660,7646
ASHTABULA,22581,9011
BARBERTON,31078,9139
BATAVIA,16820,7995
BEDFORD,34612,7677
BOARDMAN,22771,7411
CAMBRIDGE,13808,9243
CANTON,14027,8357
CHARDON,26931,7447
CHILLICOTHE,23704,8818
CINCINNATI,25012,9604
CIRCLEVILLE,21023,9854
CLEVELAND,30107,12099
COLUMBUS,27504,9941
CONCORD,26975,7583
DAYTON,54085,9765
ELYRIA,23535,8663
EUCLID,18635,7545
FAIRFIELD,19271,10137
FRANKLIN,31572,7970
GALLIPOLIS,15198,8474
GARFIELD HEIGHT,34583,7364
GREENVILLE,22635,9343
KETTERING,25352,8651
LAKEWOOD,29469,8262
LANCASTER,22455,8599
LIMA,32500,7914
LORAIN,19301,7885
MANSFIELD,20136,8078
MARIETTA,20356,7615
MARION,17415,8912
MAUMEE,19634,8070
MAYFIELD HEIGHT,27841,7610
MEDINA,25866,7318
MIDDLEBURG HEIG,26415,7459
MILLERSBURG,14292,8313
NORWALK,20075,8330
OREGON,48285,9113
PARMA,15563,7233
PORTSMOUTH,27959,10227
RAVENNA,21429,8000
SALEM,14023,7425
SANDUSKY,23154,8735
SPRINGFIELD,19599,8733
TIFFIN,17328,8653
TOLEDO,41908,10622
TROY,35712,7713
WARREN,29378,8328
WARRENSVILLE HE,28246,9157
WESTERVILLE,16878,8796
WESTLAKE,15815,7967
WILMINGTON,11708,9078
XENIA,26810,8074
YOUNGSTOWN,27730,8824
ZANESVILLE,19746,9005
