city,avgCoveredCharges,averagePayments
AKRON,39769,10945
ALLIANCE,21302,9499
ASHTABULA,22412,10486
BARBERTON,40444,9922
BATAVIA,26994,11122
BEDFORD,37190,8852
BOARDMAN,29700,8143
BOWLING GREEN,20166,9441
CANTON,16495,9521
CHARDON,33012,8577
CHILLICOTHE,25837,9547
CINCINNATI,31906,11375
CIRCLEVILLE,21569,9718
CLEVELAND,37997,12510
COLUMBUS,34399,12107
CONCORD,38076,8922
DAYTON,49560,11366
DELAWARE,20441,10350
DOVER,10152,8496
EAST LIVERPOOL,20746,9353
ELYRIA,24700,9513
EUCLID,27133,9298
FAIRFIELD,34448,10712
FINDLAY,18360,8937
FRANKLIN,37859,9264
GALLIPOLIS,19742,10133
GARFIELD HEIGHT,34552,8635
GREENVILLE,16035,9486
HAMILTON,31408,9708
KETTERING,29574,10056
LAKEWOOD,33815,8825
LANCASTER,15753,9447
LIMA,31950,9513
LORAIN,23481,8847
MANSFIELD,29810,10386
MARIETTA,28780,8903
MARION,23061,9459
MAUMEE,23822,8858
MAYFIELD HEIGHT,31798,9192
MEDINA,35436,8632
MIAMISBURG,35908,9599
MIDDLEBURG HEIG,40048,8699
NEWARK,16062,9642
NORWALK,27883,11034
OREGON,42991,10043
PARMA,19928,8266
PORTSMOUTH,22508,10680
RAVENNA,26683,8555
RICHMOND HEIGHT,27428,12838
SALEM,17128,8758
SANDUSKY,34273,9548
SPRINGFIELD,22726,9502
STEUBENVILLE,22057,9087
SYLVANIA,46789,9527
TOLEDO,49622,12032
TROY,31539,9032
WARREN,40900,9520
WARRENSVILLE HE,26830,9995
WEST CHESTER,33020,9385
WESTERVILLE,15607,9707
WESTLAKE,22495,9543
WILMINGTON,13327,10242
WOOSTER,9886,8620
XENIA,24791,7836
YOUNGSTOWN,36164,10344
ZANESVILLE,21824,10251
