city,avgCoveredCharges,averagePayments
AKRON,38674,9956
ALLIANCE,13485,7594
ASHLAND,9533,8866
ASHTABULA,24954,9315
ATHENS,23287,13792
BARBERTON,44326,9311
BATAVIA,22949,10752
BEACHWOOD,24735,7104
BEDFORD,27670,7655
BELLEFONTAINE,12419,10233
BOARDMAN,28010,7354
BOWLING GREEN,17511,7839
BRYAN,15288,9462
CAMBRIDGE,11691,9820
CANTON,16066,8585
CHARDON,27049,7654
CHILLICOTHE,22206,9131
CINCINNATI,29992,10035
CIRCLEVILLE,17527,9036
CLEVELAND,41744,12133
COLUMBUS,33787,11069
CONCORD,34609,7872
COSHOCTON,16747,11418
CUYAHOGA FALLS,37631,8988
DAYTON,47849,10292
DELAWARE,25197,9150
DOVER,12075,7894
EAST LIVERPOOL,14298,8533
ELYRIA,22579,8063
EUCLID,28839,8081
FAIRFIELD,28021,10086
FINDLAY,18645,7889
FRANKLIN,47691,8896
GALLIPOLIS,17942,8525
GARFIELD HEIGHT,38342,8085
GEORGETOWN,15639,8681
GREENVILLE,18317,9041
HAMILTON,35070,9101
KETTERING,28528,9269
LAKEWOOD,40649,8620
LANCASTER,14763,8431
LIMA,25525,8271
LORAIN,23532,8279
MANSFIELD,24095,8502
MARIETTA,24604,7684
MARION,21276,8614
MARTINS FERRY,30388,8191
MASSILLON,28348,8796
MAUMEE,20571,8288
MAYFIELD HEIGHT,32299,8022
MEDINA,27229,7907
MIAMISBURG,33606,9891
MIDDLEBURG HEIG,30694,13023
MOUNT VERNON,24797,9192
NEWARK,12500,9188
NORWALK,24140,8175
OREGON,36988,8913
OXFORD,13217,7697
PARMA,19490,7646
PORTSMOUTH,24631,9802
RAVENNA,24490,8137
RICHMOND HEIGHT,29705,11876
SAINT MARYS,14321,8252
SALEM,17294,7799
SANDUSKY,26399,8518
SPRINGFIELD,26037,9014
STEUBENVILLE,17147,8128
SYLVANIA,41609,8519
TIFFIN,18175,9053
TOLEDO,47916,11053
TROY,32580,8592
VAN WERT,14755,10228
WADSWORTH,29936,7734
WARREN,33965,8354
WARRENSVILLE HE,30656,9243
WEST CHESTER,28474,8080
WESTERVILLE,13152,9077
WESTLAKE,23234,9063
WILMINGTON,10419,8633
WOOSTER,10915,7614
XENIA,26012,7086
YOUNGSTOWN,29709,9304
ZANESVILLE,20690,8999
