city,avgCoveredCharges,averagePayments
AKRON,34364,12877
ALLIANCE,28719,11982
AMHERST,20703,10882
ASHLAND,29981,12426
ASHTABULA,49923,13225
ATHENS,42883,19952
BARBERTON,58752,13959
BATAVIA,38517,13851
BEACHWOOD,36773,10226
BEDFORD,51181,11543
BELLEFONTAINE,39928,17463
BELLEVUE,47324,12436
BOARDMAN,41005,11136
BOWLING GREEN,31862,13514
BRYAN,37639,14427
CAMBRIDGE,29278,14270
CANTON,25632,12686
CHARDON,36108,11274
CHILLICOTHE,33169,13507
CINCINNATI,46354,14301
CIRCLEVILLE,41783,15150
CLEVELAND,42164,15909
COLDWATER,31879,13492
COLUMBUS,54130,15908
CONCORD,31811,11184
CUYAHOGA FALLS,54000,13139
DAYTON,60220,13432
DEFIANCE,40151,14056
DELAWARE,53198,16230
DOVER,20856,11383
DUBLIN,56294,12468
EAST LIVERPOOL,27137,12167
ELYRIA,23473,11518
EUCLID,33236,11997
FAIRFIELD,37764,13058
FINDLAY,37125,12379
FRANKLIN,60587,12463
FREMONT,36668,12006
GALLIPOLIS,50372,12290
GARFIELD HEIGHT,41608,11165
GREENVILLE,27859,13864
HAMILTON,43725,12108
KETTERING,56352,13608
LAKEWOOD,47092,12379
LANCASTER,33947,12625
LIMA,54762,12343
LONDON,42420,18387
LORAIN,35521,11984
MANSFIELD,33727,11776
MARIETTA,40264,11182
MARION,47681,13700
MARTINS FERRY,30639,10850
MARYSVILLE,32270,15809
MASSILLON,44320,12280
MAUMEE,30318,11474
MAYFIELD HEIGHT,44429,11470
MEDINA,28970,12065
MIAMISBURG,54755,12943
MIDDLEBURG HEIG,41234,11387
MILLERSBURG,26170,12682
MOUNT VERNON,30945,13671
NEW ALBANY,31924,12767
NEWARK,36970,13228
NORWALK,38599,12045
OREGON,62817,12761
OXFORD,43541,12060
PARMA,32553,11123
PORTSMOUTH,55838,15175
RAVENNA,35187,11642
RICHMOND HEIGHT,40910,16430
SAINT MARYS,28874,11980
SALEM,26969,11229
SANDUSKY,37775,12106
SIDNEY,43075,12447
SPRINGFIELD,32125,11600
STEUBENVILLE,28261,11334
SYLVANIA,64808,12898
TIFFIN,46125,13533
TOLEDO,64931,15259
TROY,46172,13088
VAN WERT,38004,17179
WADSWORTH,39943,11009
WARREN,45596,12019
WARRENSVILLE HE,39481,13031
WEST CHESTER,51425,11052
WESTERVILLE,48328,13379
WESTLAKE,36978,12886
WILMINGTON,26633,14529
WOOSTER,23782,11799
XENIA,44092,11737
YOUNGSTOWN,44165,12427
ZANESVILLE,27835,13237
