city,avgCoveredCharges,averagePayments
AKRON,26983,7489
ALLIANCE,13485,6246
BARBERTON,36418,7167
BATAVIA,15468,7151
BEDFORD,27003,6010
BOARDMAN,24853,5796
CANTON,15430,6755
CHARDON,17503,5985
CHILLICOTHE,17705,6954
CINCINNATI,21121,7885
CIRCLEVILLE,17822,7368
CLEVELAND,24638,9501
COLUMBUS,26131,8730
CONCORD,24056,5912
DAYTON,32379,7806
DOVER,9635,5927
EAST LIVERPOOL,14641,6548
ELYRIA,18260,6378
FAIRFIELD,21990,7659
FINDLAY,15202,5931
FRANKLIN,31861,6164
GALLIPOLIS,21921,6700
GARFIELD HEIGHT,22468,5975
HAMILTON,33465,6636
KETTERING,25428,7130
LAKEWOOD,24584,6438
LANCASTER,12891,6688
LIMA,18861,6384
LORAIN,19358,6481
MANSFIELD,13263,6019
MARIETTA,18560,5845
MARION,14262,6093
MAUMEE,25199,7888
MAYFIELD HEIGHT,22807,6091
MEDINA,18339,5765
MIDDLEBURG HEIG,22477,5997
NEWARK,12776,7160
NORWALK,14085,6286
OREGON,20922,6718
PARMA,14719,5844
PORTSMOUTH,17168,7642
RAVENNA,16379,6599
SANDUSKY,26558,6661
SPRINGFIELD,18181,6965
STEUBENVILLE,12807,6390
SYLVANIA,26878,6174
TOLEDO,28982,8237
TROY,22984,6369
WARREN,20044,6495
WARRENSVILLE HE,17926,7115
WEST CHESTER,19174,6015
WESTERVILLE,8335,6861
WESTLAKE,15836,6843
WILMINGTON,8416,7081
WOOSTER,9935,6100
XENIA,18901,6112
YOUNGSTOWN,23983,7243
ZANESVILLE,15278,7023
