city,avgCoveredCharges,averagePayments
AKRON,19423,4772
ALLIANCE,9932,4044
ASHTABULA,13970,4508
ATHENS,12901,6926
BARBERTON,25315,4513
BATAVIA,13069,4458
BEACHWOOD,17046,3486
BEDFORD,16168,3779
BOARDMAN,16216,3680
BOWLING GREEN,10349,4019
BRYAN,9431,4565
CAMBRIDGE,8349,4863
CANTON,9508,4214
CHARDON,18726,3756
CHILLICOTHE,10815,4514
CINCINNATI,14387,4899
CIRCLEVILLE,12570,4908
CLEVELAND,16637,5722
COLUMBUS,17068,5502
CONCORD,20611,3835
COSHOCTON,7766,5252
CUYAHOGA FALLS,27748,4547
DAYTON,27686,5024
DEFIANCE,11376,4104
DELAWARE,11394,4745
DOVER,7971,3922
DUBLIN,13143,4148
EAST LIVERPOOL,6108,4146
ELYRIA,12215,3916
EUCLID,16164,4068
FAIRFIELD,14904,4036
FINDLAY,9671,3908
FRANKLIN,25095,5630
GALLIPOLIS,9786,4211
GARFIELD HEIGHT,20988,3827
HAMILTON,17701,4295
KETTERING,19745,4944
LAKEWOOD,22059,4109
LANCASTER,9059,4256
LIMA,14364,4093
LORAIN,16354,4110
MANSFIELD,12696,3945
MARIETTA,11932,3813
MARION,10974,4382
MARTINS FERRY,16407,3940
MASSILLON,18779,4122
MAUMEE,11381,3993
MAYFIELD HEIGHT,15769,3909
MEDINA,13403,4352
MIAMISBURG,18384,4245
MIDDLEBURG HEIG,18240,3833
MOUNT VERNON,14888,4464
NEWARK,9393,4568
NORWALK,12044,4094
OREGON,19837,4476
OXFORD,8606,4038
PARMA,11492,3783
PORTSMOUTH,12390,4949
RAVENNA,14673,3943
RICHMOND HEIGHT,15875,5667
SALEM,10887,3814
SANDUSKY,13212,4672
SPRINGFIELD,16748,4476
STEUBENVILLE,10283,4045
SYLVANIA,23558,4220
TIFFIN,6672,4312
TOLEDO,22375,5209
TROY,18192,4179
WADSWORTH,22256,3782
WARREN,20617,4247
WARRENSVILLE HE,17174,4537
WEST CHESTER,16657,3998
WESTERVILLE,9278,4494
WESTLAKE,14933,4372
WILMINGTON,6485,4832
WOOSTER,6224,3895
XENIA,21348,3995
YOUNGSTOWN,17688,4613
ZANESVILLE,11108,4437
