city,avgCoveredCharges,averagePayments
AKRON,25989,7655
ALLIANCE,8895,6266
ASHTABULA,18040,7096
ATHENS,16814,10470
BARBERTON,34447,7449
BATAVIA,17643,6726
BOARDMAN,19164,5798
BRYAN,9992,7733
CAMBRIDGE,14800,7527
CANTON,13724,6998
CHARDON,21263,5971
CHILLICOTHE,16236,7318
CINCINNATI,21447,7793
CLEVELAND,31319,9706
COLDWATER,16040,6349
COLUMBUS,27160,8279
CONCORD,28127,6018
CUYAHOGA FALLS,32920,7325
DAYTON,37216,8008
DOVER,9308,6044
EAST LIVERPOOL,13887,6453
ELYRIA,19638,6058
EUCLID,20189,6321
FAIRFIELD,18612,6077
FINDLAY,13193,6153
FRANKLIN,25421,6816
FREMONT,24689,6205
GALLIPOLIS,13330,6482
GARFIELD HEIGHT,26612,6065
GEORGETOWN,13724,6764
GREENVILLE,16816,6695
HAMILTON,24898,7001
KETTERING,23857,7500
LAKEWOOD,27612,7059
LANCASTER,14765,6526
LIMA,27294,6521
LONDON,12707,7718
LORAIN,19041,6454
MANSFIELD,23180,6477
MARIETTA,18013,6559
MARION,19239,6485
MASSILLON,22477,6275
MAUMEE,22182,6761
MAYFIELD HEIGHT,22005,6203
MEDINA,21009,6071
MIAMISBURG,21728,6792
MIDDLEBURG HEIG,26471,6121
MILLERSBURG,12825,6911
MOUNT VERNON,16701,6887
NEWARK,11145,7109
NORWALK,10340,6085
OREGON,33975,7113
PARMA,14036,5775
PORTSMOUTH,21963,7432
RAVENNA,24314,6260
SAINT MARYS,15128,6452
SALEM,12310,6000
SANDUSKY,21749,6414
SPRINGFIELD,18935,7271
STEUBENVILLE,15785,6459
SYLVANIA,31949,6822
TOLEDO,36506,8197
TROY,22989,6304
WADSWORTH,19969,5727
WARREN,25664,6526
WARRENSVILLE HE,25246,7062
WEST CHESTER,20403,5883
WESTLAKE,19846,7055
WILMINGTON,8258,6824
WOOSTER,6982,5866
YOUNGSTOWN,25361,7271
ZANESVILLE,15973,6981
