city,avgCoveredCharges,averagePayments
AKRON,37104,8581
ASHTABULA,24147,7968
BARBERTON,51242,11248
BATAVIA,16581,7234
BEACHWOOD,27121,5997
BELLEFONTAINE,13703,9384
BOARDMAN,18746,6285
CAMBRIDGE,12804,8359
CANTON,13127,7243
CHARDON,24033,6545
CHILLICOTHE,20244,7776
CINCINNATI,25252,8089
CLEVELAND,35351,10458
COLUMBUS,28341,8949
CONCORD,36284,7174
DAYTON,43626,8997
DELAWARE,19248,8244
DOVER,10076,6240
ELYRIA,17996,6824
EUCLID,20950,6599
FAIRFIELD,20244,7251
FINDLAY,16118,6970
FRANKLIN,33756,7064
GALLIPOLIS,12564,7246
GARFIELD HEIGHT,30396,6502
KETTERING,28886,8355
LAKEWOOD,27558,7013
LANCASTER,13740,7327
LIMA,19792,7042
LORAIN,21125,7071
MANSFIELD,18772,6811
MARIETTA,16496,6572
MARION,18700,7574
MASSILLON,30182,7067
MAUMEE,22722,6799
MAYFIELD HEIGHT,23883,6528
MEDINA,26307,6505
MIDDLEBURG HEIG,28027,6464
NEWARK,11914,7532
OREGON,29920,7652
PARMA,13912,6514
PORTSMOUTH,19518,8475
RAVENNA,16709,6781
SAINT MARYS,9517,6306
SANDUSKY,33346,9230
SPRINGFIELD,21872,7377
STEUBENVILLE,16268,6948
SYLVANIA,47826,8341
TOLEDO,41318,9670
TROY,36920,7047
WARREN,32572,7084
WARRENSVILLE HE,25098,7643
WEST CHESTER,22471,6441
WESTERVILLE,15452,7607
WESTLAKE,18156,7333
WILMINGTON,8019,7546
WOOSTER,8726,6323
XENIA,22464,6823
YOUNGSTOWN,22851,7743
ZANESVILLE,16580,7546
