city,avgCoveredCharges,averagePayments
AKRON,18225,4277
ASHTABULA,12456,3823
CAMBRIDGE,6721,4145
CHILLICOTHE,6993,3827
CINCINNATI,10058,4074
CLEVELAND,15455,4401
COLUMBUS,10640,4201
CONCORD,12251,3200
DAYTON,23629,3933
EAST LIVERPOOL,7392,3511
ELYRIA,6976,3321
GALLIPOLIS,8537,3784
LANCASTER,7623,3685
LIMA,12203,3517
LORAIN,10854,3482
MAUMEE,10519,3346
MAYFIELD HEIGHT,12936,3334
PARMA,8791,3222
STEUBENVILLE,7965,3432
TOLEDO,13638,5236
TROY,16400,3582
WESTERVILLE,6322,3809
WESTLAKE,9679,3658
YOUNGSTOWN,13302,3737
ZANESVILLE,9598,3807
