city,avgCoveredCharges,averagePayments
AKRON,184553,42723
BOARDMAN,85939,25713
CANTON,45657,32187
CHARDON,94001,27793
CINCINNATI,143381,47015
CLEVELAND,158799,52826
COLUMBUS,136242,42940
CONCORD,135245,33186
DAYTON,175583,40287
ELYRIA,65990,30242
FRANKLIN,160971,35233
LIMA,111950,32881
LORAIN,81942,32211
MARIETTA,77420,28460
MAUMEE,73121,31212
MAYFIELD HEIGHT,92730,32900
MIDDLEBURG HEIG,77789,32825
PARMA,58846,33116
PORTSMOUTH,113424,42351
SYLVANIA,143798,33392
TOLEDO,157744,44698
WARREN,89688,31364
WARRENSVILLE HE,64061,30036
WESTERVILLE,60022,33452
WESTLAKE,81576,32358
YOUNGSTOWN,133722,35811
