city,avgCoveredCharges,averagePayments
AKRON,36054,21408
CANTON,44012,22707
CHILLICOTHE,44483,24297
CINCINNATI,96151,28727
CLEVELAND,74552,29661
COLUMBUS,108090,28733
CONCORD,53936,20390
CUYAHOGA FALLS,115136,22668
DAYTON,112435,26941
DUBLIN,69220,23452
ELYRIA,37471,20710
FAIRFIELD,79005,21665
FINDLAY,106869,42177
FRANKLIN,86606,24182
KETTERING,109830,24672
LIMA,129875,25480
LORAIN,42169,22168
MANSFIELD,54325,23585
MARIETTA,82880,20970
MAUMEE,52977,21870
MAYFIELD HEIGHT,65265,21552
MEDINA,43456,20356
MIDDLEBURG HEIG,84753,21059
NEW ALBANY,62714,24653
NEWARK,65987,24387
OREGON,108370,23763
RAVENNA,45030,21047
SANDUSKY,62412,22844
TOLEDO,100016,28464
WEST CHESTER,105655,28446
WESTERVILLE,133373,30028
WESTLAKE,63855,24423
YOUNGSTOWN,75212,23936
ZANESVILLE,50169,25636
