city,avgCoveredCharges,averagePayments
AKRON,15079,4378
BARBERTON,25140,4205
BOARDMAN,12051,3418
CAMBRIDGE,8563,4372
CANTON,5978,3958
CHILLICOTHE,7435,4443
CINCINNATI,16255,5210
CLEVELAND,15698,5030
COLUMBUS,14498,4708
CONCORD,13200,3436
DAYTON,21438,4273
EAST LIVERPOOL,5138,3640
ELYRIA,9606,3643
FAIRFIELD,9993,3810
FINDLAY,9625,3504
GARFIELD HEIGHT,18545,3515
LIMA,14737,3854
LORAIN,8602,3697
MANSFIELD,8663,3666
MARION,10026,4056
MAUMEE,9955,3686
MAYFIELD HEIGHT,11436,3817
MEDINA,9299,3313
MIDDLEBURG HEIG,17386,3591
PARMA,6436,3494
PORTSMOUTH,10726,5321
RAVENNA,10670,3454
RICHMOND HEIGHT,16022,5880
SANDUSKY,9567,3753
TOLEDO,19050,5199
WARREN,20895,3627
WARRENSVILLE HE,16017,4273
WESTLAKE,9458,3951
YOUNGSTOWN,12584,3946
ZANESVILLE,8271,4044
