city,avgCoveredCharges,averagePayments
AKRON,14868,4724
BARBERTON,22012,4976
BEDFORD,13202,3766
BOARDMAN,11637,3715
CANTON,5625,4136
CHILLICOTHE,9668,4348
CINCINNATI,13120,4723
CLEVELAND,14598,5301
COLUMBUS,15425,5337
CONCORD,14140,3760
COSHOCTON,9105,5233
DAYTON,23289,5086
DOVER,7214,3872
ELYRIA,10756,3901
EUCLID,13646,3863
FAIRFIELD,13825,3936
FINDLAY,12221,3910
FREMONT,12202,3960
GALLIPOLIS,11421,4025
KETTERING,19152,4514
LANCASTER,7330,4191
LIMA,14557,4134
LORAIN,14991,4058
MANSFIELD,12670,3946
MARIETTA,10082,3766
MARION,12386,4934
MAUMEE,10014,3877
MAYFIELD HEIGHT,16472,4104
MEDINA,14927,3757
MIAMISBURG,25152,4542
MIDDLEBURG HEIG,24863,3779
NORWALK,11349,4023
OREGON,21688,4452
PARMA,9084,3748
PORTSMOUTH,12752,4792
RAVENNA,12099,4031
SANDUSKY,13897,4155
SIDNEY,10743,4120
SPRINGFIELD,12660,4308
SYLVANIA,15074,4207
TOLEDO,22236,5230
TROY,21288,3950
WADSWORTH,17677,3787
WARREN,17945,4062
WARRENSVILLE HE,13296,4462
WESTERVILLE,9470,4484
YOUNGSTOWN,11834,4328
ZANESVILLE,9419,4312
