city,avgCoveredCharges,averagePayments
AURORA,23266,6363
BRIGHTON,12663,4976
CANON CITY,17474,4943
COLORADO SPRING,18906,4395
DELTA,11724,4215
DENVER,23557,4701
DURANGO,11318,5683
ENGLEWOOD,21942,4451
FORT COLLINS,13112,4532
FORT MORGAN,20514,5486
GRAND JUNCTION,16254,4753
GREELEY,19440,4964
LA JUNTA,9094,4757
LITTLETON,26995,4222
LONE TREE,22604,4027
LONGMONT,19056,4238
LOVELAND,17046,4572
MONTROSE,9141,4405
PARKER,30948,4190
PUEBLO,20594,4690
STERLING,13348,6191
THORNTON,25549,5070
WESTMINSTER,19103,4571
WHEAT RIDGE,20617,4467
