city,avgCoveredCharges,averagePayments
ALAMOSA,16122,7335
AURORA,36776,9730
BOULDER,31155,6712
CANON CITY,20318,7671
COLORADO SPRING,26510,7027
DELTA,17304,6413
DENVER,33835,8783
DURANGO,19532,8605
ENGLEWOOD,39112,8110
FORT COLLINS,27491,6728
GRAND JUNCTION,27121,7575
GREELEY,23694,8858
LA JUNTA,10406,7073
LAFAYETTE,29036,7056
LAKEWOOD,32861,7134
LITTLETON,42396,6625
LONE TREE,39487,7331
LONGMONT,44890,7253
LOVELAND,26517,6249
MONTROSE,14954,7146
PARKER,45113,6669
PUEBLO,31459,6952
THORNTON,40722,7474
WESTMINSTER,30711,7328
WHEAT RIDGE,30235,7677
