city,avgCoveredCharges,averagePayments
ASHEVILLE,26218,7580
BURLINGTON,16266,6833
CARY,29143,6290
CHAPEL HILL,18564,10912
CHARLOTTE,26589,8147
CLYDE,24306,6183
CONCORD,21984,6864
DURHAM,35100,10239
ELIZABETH CITY,21749,7578
FAYETTEVILLE,37600,7735
GASTONIA,26664,7077
GOLDSBORO,17541,6588
GREENSBORO,17989,7266
GREENVILLE,25591,8839
HENDERSONVILLE,15501,6003
HICKORY,29473,6436
HIGH POINT,17612,6434
KINSTON,21330,6981
LAURINBURG,22149,6590
LUMBERTON,36683,8328
MATTHEWS,27507,6102
MONROE,19742,6808
MORGANTON,33031,7726
NEW BERN,17745,7428
PINEHURST,19673,6845
RALEIGH,25861,7535
ROCKY MOUNT,22782,7396
RUTHERFORDTON,26186,6672
SALISBURY,21767,6364
SANFORD,29924,6295
SHELBY,28100,6686
SMITHFIELD,36217,7332
STATESVILLE,25409,6525
WILMINGTON,21545,7350
WILSON,25036,6714
WINSTON-SALEM,19000,8767
