city,avgCoveredCharges,averagePayments
ASHEVILLE,66969,26152
CARY,105293,23987
CHARLOTTE,94165,26825
CLYDE,98017,26608
CONCORD,76094,24188
DURHAM,99536,30863
FAYETTEVILLE,105145,26836
GASTONIA,50557,19570
GREENSBORO,44868,24173
GREENVILLE,115348,34230
HENDERSONVILLE,68629,22106
HICKORY,100950,23217
HIGH POINT,72229,23158
LUMBERTON,150147,37785
MOORESVILLE,106005,21353
NEW BERN,65361,26189
PINEHURST,58324,23136
RALEIGH,106716,26489
ROCKY MOUNT,55090,25873
SALISBURY,56961,22632
TARBORO,91544,26856
WILMINGTON,104813,27960
WINSTON-SALEM,58240,27895
