city,avgCoveredCharges,averagePayments
AHOSKIE,17159,7032
ASHEVILLE,15934,6922
BOONE,14654,7648
CARY,24658,6023
CHAPEL HILL,13135,10137
CHARLOTTE,21133,7425
CLINTON,15850,7133
CLYDE,15611,5995
CONCORD,16856,6821
DUNN,21470,7505
DURHAM,21489,8655
EDEN,15340,6356
ELIZABETH CITY,17985,7515
ELKIN,16358,6100
FAYETTEVILLE,27998,7933
GASTONIA,18023,7244
GOLDSBORO,15154,7851
GREENSBORO,15226,7248
GREENVILLE,23608,9150
HENDERSON,16432,7075
HENDERSONVILLE,15147,6241
HICKORY,27063,7104
HUNTERSVILLE,11902,6025
JACKSONVILLE,21300,6613
KINSTON,16249,6753
LAURINBURG,22450,7985
LINCOLNTON,23041,6788
LUMBERTON,25947,7838
MATTHEWS,18546,6665
MONROE,15659,7098
MOORESVILLE,20741,5715
MOREHEAD CITY,13279,7537
MOUNT AIRY,16344,6521
NEW BERN,14815,7050
PINEHURST,16005,6384
RALEIGH,22523,6641
ROANOKE RAPIDS,20290,6962
ROCKY MOUNT,19463,7669
RUTHERFORDTON,13869,6176
SALISBURY,16262,6445
SANFORD,23857,5770
SHELBY,20961,6707
STATESVILLE,20632,6164
WHITEVILLE,13923,6439
WILMINGTON,17187,7097
WILSON,25816,6627
WINSTON-SALEM,15639,8490
