city,avgCoveredCharges,averagePayments
AHOSKIE,14831,6361
ALBEMARLE,13814,6080
ASHEBORO,15095,6281
ASHEVILLE,15954,6771
BOONE,12664,7339
BURLINGTON,9683,6260
CARY,20648,5846
CHAPEL HILL,16173,11054
CHARLOTTE,17829,7209
CLINTON,12112,6617
CLYDE,14235,5959
CONCORD,13469,6321
DUNN,14640,7200
DURHAM,22855,9432
EDEN,13646,6241
ELIZABETH CITY,18988,7694
ELKIN,16895,5904
FAYETTEVILLE,23845,7363
GASTONIA,14648,6351
GOLDSBORO,13003,6907
GREENSBORO,14443,7064
GREENVILLE,19361,8697
HAMLET,30421,6236
HENDERSON,12088,6656
HENDERSONVILLE,11434,5850
HICKORY,22089,6078
HIGH POINT,19644,6266
HUNTERSVILLE,13298,5670
JACKSONVILLE,18773,6508
KENANSVILLE,11189,6840
KINGS MOUNTAIN,13910,5900
KINSTON,15507,6416
LAURINBURG,15202,6589
LENOIR,13288,6119
LEXINGTON,12777,5905
LINCOLNTON,19298,6048
LOUISBURG,17179,6617
LUMBERTON,18324,7547
MARION,10352,6721
MATTHEWS,15004,5801
MONROE,9941,6624
MOORESVILLE,24083,5738
MOREHEAD CITY,13720,7121
MORGANTON,18217,5942
MOUNT AIRY,12065,6254
MURPHY,11808,6090
NEW BERN,11976,6956
NORTH WILKESBOR,10408,5622
OXFORD,11084,6332
PINEHURST,15150,6309
RALEIGH,19572,6581
ROANOKE RAPIDS,13569,6302
ROCKY MOUNT,13282,7158
ROXBORO,16282,7495
RUTHERFORDTON,11857,6483
SALISBURY,15999,5899
SANFORD,21327,5719
SHELBY,16192,6210
SMITHFIELD,24520,6912
SPRUCE PINE,9225,6172
STATESVILLE,20161,6392
SUPPLY,18916,6109
SYLVA,12407,5878
TARBORO,17867,6327
THOMASVILLE,16748,6384
VALDESE,21511,5582
WADESBORO,16114,6708
WASHINGTON,7190,5792
WHITEVILLE,12767,6472
WILLIAMSTON,28948,6405
WILMINGTON,14306,7048
WILSON,19098,6445
WINSTON-SALEM,14359,8816
