city,avgCoveredCharges,averagePayments
AHOSKIE,44562,13728
ALBEMARLE,32891,12965
ASHEBORO,26621,12412
ASHEVILLE,34599,13842
BOONE,41306,15421
BURLINGTON,29288,13409
CARY,54248,11976
CHAPEL HILL,41415,20610
CHARLOTTE,55614,13592
CLINTON,28562,13434
CLYDE,41667,12122
CONCORD,43912,13709
DUNN,64903,14841
DURHAM,39447,14476
EDEN,36009,12595
ELIZABETH CITY,34576,14893
ELKIN,36355,12564
FAYETTEVILLE,44099,14544
GASTONIA,31600,13866
GOLDSBORO,24037,13907
GREENSBORO,25577,13758
GREENVILLE,44760,16248
HAMLET,63407,12696
HENDERSON,34398,12747
HENDERSONVILLE,35968,12448
HICKORY,50007,12282
HIGH POINT,34219,12726
HUNTERSVILLE,51372,12934
JACKSONVILLE,42989,13077
KINSTON,33423,13244
LAURINBURG,40881,13401
LENOIR,43952,12778
LEXINGTON,32640,12535
LINCOLNTON,52411,13759
LUMBERTON,62109,15304
MARION,26999,14095
MATTHEWS,50639,12681
MONROE,42863,14360
MOORESVILLE,55458,11694
MOREHEAD CITY,32610,14265
MORGANTON,53080,12605
MOUNT AIRY,25101,12674
MURPHY,29180,11820
NEW BERN,41596,14670
NORTH WILKESBOR,51062,12600
OXFORD,36091,14187
PINEHURST,34483,12612
RALEIGH,53424,13153
ROANOKE RAPIDS,23544,12641
ROCKY MOUNT,27208,14306
ROXBORO,41201,14438
RUTHERFORDTON,34198,12990
SALISBURY,40129,12300
SANFORD,57671,11829
SHELBY,47526,12938
SMITHFIELD,46102,14173
SPRUCE PINE,25407,12914
STATESVILLE,68897,12865
SUPPLY,55451,13010
SYLVA,41825,12955
TARBORO,46740,12281
THOMASVILLE,37545,13213
VALDESE,57980,12780
WASHINGTON,25237,12626
WHITEVILLE,27004,13771
WILLIAMSTON,81030,13240
WILMINGTON,35400,13872
WILSON,44893,12786
WINSTON-SALEM,39699,16365
