city,avgCoveredCharges,averagePayments
AHOSKIE,13346,6718
ALBEMARLE,13988,6444
ASHEBORO,11548,6096
ASHEVILLE,14946,6800
BOONE,16176,7610
BURLINGTON,10118,6152
CARY,24226,5891
CHAPEL HILL,13254,10060
CHARLOTTE,20365,7177
CLINTON,11692,6501
CLYDE,11619,5430
CONCORD,13962,6744
DUNN,16051,7145
DURHAM,20174,8558
EDEN,11098,6128
ELIZABETH CITY,17669,7435
ELKIN,17026,5783
FAYETTEVILLE,24462,7266
GASTONIA,14700,6407
GOLDSBORO,12483,6933
GREENSBORO,12743,6943
GREENVILLE,19258,8870
HAMLET,32085,6996
HENDERSON,11710,6438
HENDERSONVILLE,11434,5535
HICKORY,26947,6111
HIGH POINT,16898,6384
HUNTERSVILLE,14397,5554
JACKSONVILLE,19980,6554
KENANSVILLE,13805,6824
KINGS MOUNTAIN,13573,6082
KINSTON,14790,6486
LAURINBURG,16737,6428
LENOIR,12679,5953
LEXINGTON,11870,6122
LINCOLNTON,19338,6000
LOUISBURG,17874,7034
LUMBERTON,19811,7539
MARION,12248,6864
MATTHEWS,15910,5770
MONROE,9754,6623
MOORESVILLE,22196,5894
MOREHEAD CITY,13829,6941
MORGANTON,19344,6136
MOUNT AIRY,10273,6156
MURPHY,9972,6059
NEW BERN,12319,6993
NORTH WILKESBOR,11233,5911
OXFORD,12788,6256
PINEHURST,14204,6172
RALEIGH,20184,6511
ROANOKE RAPIDS,17726,6352
ROCKY MOUNT,15216,7341
ROXBORO,12085,6937
RUTHERFORDTON,15626,6316
SALISBURY,17215,5991
SANFORD,23012,5759
SHELBY,17268,6253
SMITHFIELD,23849,6937
STATESVILLE,21592,6411
SUPPLY,18390,5989
SYLVA,14513,5872
TARBORO,18976,6072
THOMASVILLE,12528,6163
VALDESE,23512,5497
WADESBORO,19209,7081
WASHINGTON,8173,5805
WHITEVILLE,14712,6946
WILMINGTON,13459,7177
WILSON,20767,6510
WINSTON-SALEM,15171,9045
