city,avgCoveredCharges,averagePayments
ALBEMARLE,16032,7546
ASHEBORO,17480,7530
ASHEVILLE,18874,8223
BOONE,14610,9085
BURLINGTON,13111,7514
CARY,26432,7092
CHAPEL HILL,20272,13203
CHARLOTTE,22664,8599
CLINTON,19103,7841
CLYDE,13222,7007
CONCORD,17736,7863
DUNN,21049,8899
DURHAM,27040,10263
EDEN,17240,7306
ELIZABETH CITY,23586,8696
ELKIN,19778,7134
FAYETTEVILLE,38297,9219
GASTONIA,19004,7767
GOLDSBORO,15415,8151
GREENSBORO,16872,8515
GREENVILLE,32250,12033
HENDERSONVILLE,15065,7193
HICKORY,24206,7270
HIGH POINT,27290,7783
JACKSONVILLE,33044,8753
KINGS MOUNTAIN,15904,7082
KINSTON,17598,7452
LAURINBURG,17504,7563
LINCOLNTON,26699,7419
LUMBERTON,29915,9375
MATTHEWS,20305,7022
MONROE,12206,8053
MOORESVILLE,34160,7086
MOREHEAD CITY,15323,8112
MORGANTON,28397,7376
MOUNT AIRY,18554,7958
MURPHY,14987,6680
NEW BERN,19375,9189
NORTH WILKESBOR,13995,6668
OXFORD,12498,7741
PINEHURST,20038,7613
RALEIGH,24291,7615
ROANOKE RAPIDS,13776,6884
ROCKY MOUNT,15616,8505
RUTHERFORDTON,21372,7961
SALISBURY,14656,7118
SANFORD,28730,6580
SHELBY,21488,7421
SMITHFIELD,35227,9051
STATESVILLE,23323,7423
SUPPLY,24375,7228
TARBORO,23416,7401
THOMASVILLE,17492,7995
WHITEVILLE,17349,7753
WILMINGTON,21076,8764
WILSON,28312,7906
WINSTON-SALEM,23790,11598
