city,avgCoveredCharges,averagePayments
AHOSKIE,14954,6625
ALBEMARLE,16244,6484
ASHEBORO,15273,6114
ASHEVILLE,17584,6915
BOONE,14575,7545
BURLINGTON,11895,6299
CARY,23955,5882
CHAPEL HILL,15101,10309
CHARLOTTE,20490,6887
CLINTON,18122,6808
CLYDE,11917,5837
CONCORD,15355,6493
DUNN,16164,7310
DURHAM,21315,8380
EDEN,13815,6185
ELIZABETH CITY,21180,7218
ELKIN,18150,5868
FAYETTEVILLE,21995,7494
GASTONIA,16293,6506
GOLDSBORO,13356,6903
GREENSBORO,14158,6880
GREENVILLE,22545,8474
HAMLET,26504,6259
HENDERSON,12523,6693
HENDERSONVILLE,18057,5995
HICKORY,21208,6175
HIGH POINT,18936,6022
HUNTERSVILLE,17307,5927
JACKSONVILLE,18487,6507
KINGS MOUNTAIN,15395,5910
KINSTON,16258,6620
LAURINBURG,25622,6606
LENOIR,15983,6191
LINCOLNTON,20714,6004
LOUISBURG,22596,6707
LUMBERTON,21945,7561
MARION,15189,6986
MATTHEWS,15300,5754
MONROE,12605,6766
MOORESVILLE,31234,5794
MOREHEAD CITY,12222,7051
MORGANTON,21971,6183
MOUNT AIRY,12875,6299
MURPHY,12544,5771
NEW BERN,14365,7018
NORTH WILKESBOR,15665,5841
OXFORD,14594,6480
PINEHURST,14599,6325
RALEIGH,21602,6353
ROANOKE RAPIDS,14858,6359
ROCKY MOUNT,15018,7188
RUTHERFORDTON,15114,6134
SALISBURY,15231,6005
SANFORD,24267,5760
SHELBY,18046,6296
SMITHFIELD,30199,6992
STATESVILLE,16971,5764
SUPPLY,16471,6118
SYLVA,16827,5939
TARBORO,20372,6390
THOMASVILLE,14174,6635
VALDESE,20668,5568
WADESBORO,16776,7326
WASHINGTON,9409,6152
WHITEVILLE,13737,6820
WILMINGTON,13031,7106
WILSON,22134,6675
WINSTON-SALEM,15234,8511
