city,avgCoveredCharges,averagePayments
AHOSKIE,17990,5394
ALBEMARLE,18742,5041
ASHEBORO,13738,4944
ASHEVILLE,16548,5398
BOONE,12320,6048
BURLINGTON,10368,5000
CARY,21971,4699
CHAPEL HILL,14809,8482
CHARLOTTE,18517,5529
CLINTON,9116,5311
CLYDE,9638,4921
CONCORD,15447,5413
DUNN,16116,5878
DURHAM,22828,6614
EDEN,10708,4945
ELKIN,14517,4760
FAYETTEVILLE,22398,5981
GASTONIA,15628,5180
GOLDSBORO,10524,5555
GREENSBORO,14352,5492
GREENVILLE,24982,7286
HAMLET,21574,4945
HENDERSON,14300,5326
HENDERSONVILLE,7928,4485
HICKORY,20362,4726
HIGH POINT,18140,5072
HUNTERSVILLE,13475,4622
JACKSONVILLE,18769,5119
KENANSVILLE,11271,5333
KINSTON,14971,5122
LENOIR,13536,4911
LUMBERTON,19640,6112
MATTHEWS,16925,5013
MONROE,12385,5405
MOORESVILLE,22174,4576
MOREHEAD CITY,9453,5592
NEW BERN,8841,5660
NORTH WILKESBOR,14165,4780
PINEHURST,13983,5499
RALEIGH,20266,5159
ROANOKE RAPIDS,12171,5097
ROCKY MOUNT,13466,5778
RUTHERFORDTON,16892,5018
SALISBURY,14684,4810
SANFORD,20283,4399
SHELBY,16830,5092
SMITHFIELD,20830,5474
STATESVILLE,20849,5013
SUPPLY,16015,4920
TARBORO,18927,5353
WHITEVILLE,15589,5592
WILLIAMSTON,18158,5021
WILMINGTON,14227,5653
WILSON,14820,5048
WINSTON-SALEM,15329,6710
