city,avgCoveredCharges,averagePayments
AHOSKIE,19982,7291
ALBEMARLE,19598,7195
ASHEBORO,15769,6769
ASHEVILLE,19276,7551
BOONE,14981,8465
BURLINGTON,12918,6996
CARY,29755,6592
CHAPEL HILL,20425,12275
CHARLOTTE,26082,8540
CLINTON,13876,7027
CLYDE,11861,6490
CONCORD,17097,6948
DUNN,20038,8242
DURHAM,28926,10281
EDEN,14194,6908
ELIZABETH CITY,20234,8089
ELKIN,17774,6720
FAYETTEVILLE,31861,8200
GASTONIA,18757,7507
GOLDSBORO,14521,7784
GREENSBORO,17527,7581
GREENVILLE,31845,10096
HAMLET,27773,7033
HENDERSON,19034,7601
HENDERSONVILLE,14029,6629
HICKORY,23540,6712
HIGH POINT,21115,6840
HUNTERSVILLE,14866,6287
JACKSONVILLE,24601,7347
KENANSVILLE,19842,7567
KINGS MOUNTAIN,16354,5678
KINSTON,17890,7217
LAURINBURG,23558,7146
LENOIR,14181,6924
LEXINGTON,13932,6504
LINCOLNTON,22430,6870
LOUISBURG,17954,7473
LUMBERTON,27027,8566
MARION,12290,7964
MATTHEWS,18753,6620
MONROE,14981,7532
MOORESVILLE,27417,6444
MOREHEAD CITY,13192,7813
MORGANTON,18602,6539
MOUNT AIRY,14686,7203
NEW BERN,11795,7766
NORTH WILKESBOR,15930,6651
PINEHURST,17918,7018
RALEIGH,23757,7265
ROANOKE RAPIDS,14356,6722
ROCKY MOUNT,16005,8023
RUTHERFORDTON,14662,6961
SALISBURY,15939,6461
SANFORD,28076,6437
SHELBY,21416,7020
SMITHFIELD,26967,8221
SPRUCE PINE,8857,7232
STATESVILLE,26406,6627
SUPPLY,23501,7153
SYLVA,19429,6697
TARBORO,18658,6448
THOMASVILLE,16048,6527
WASHINGTON,10357,6844
WHITEVILLE,18862,8076
WILLIAMSTON,26590,6876
WILMINGTON,17483,7994
WILSON,22248,7217
WINSTON-SALEM,19545,9592
