city,avgCoveredCharges,averagePayments
ASHEBORO,64326,31286
ASHEVILLE,88920,37626
BURLINGTON,78491,35948
CHAPEL HILL,115372,60834
CHARLOTTE,105260,39840
CONCORD,69485,35120
DURHAM,130666,48000
FAYETTEVILLE,158385,44271
GASTONIA,91569,36317
GOLDSBORO,77575,44070
GREENSBORO,66715,38176
GREENVILLE,167170,58678
HENDERSON,76163,38097
HICKORY,118254,35141
HIGH POINT,97714,36710
LUMBERTON,112454,42976
MONROE,52978,37321
NEW BERN,73874,39782
PINEHURST,140216,40612
RALEIGH,113838,34025
ROCKY MOUNT,98497,39121
SHELBY,74887,33892
STATESVILLE,107363,28813
WILMINGTON,93250,39127
WINSTON-SALEM,107760,51589
