city,avgCoveredCharges,averagePayments
AHOSKIE,18848,6470
ALBEMARLE,15051,5966
ASHEVILLE,12985,6442
BOONE,13292,7186
BURLINGTON,12514,5937
CARY,25699,5592
CHAPEL HILL,12612,9515
CHARLOTTE,19048,6690
CLINTON,13970,6481
CLYDE,12247,5621
CONCORD,13400,6145
DUNN,16066,7047
DURHAM,18541,7446
EDEN,12298,5853
ELIZABETH CITY,17080,6909
ELKIN,17110,5758
FAYETTEVILLE,26870,6873
GASTONIA,13628,6264
GOLDSBORO,11222,6603
GREENSBORO,13592,6661
GREENVILLE,17589,8022
HAMLET,22033,6399
HENDERSON,11928,6319
HENDERSONVILLE,13575,5594
HICKORY,25073,5641
HIGH POINT,14598,5961
HUNTERSVILLE,15669,5484
JACKSONVILLE,20230,6346
KENANSVILLE,13507,6452
KINGS MOUNTAIN,13397,5559
KINSTON,14787,6210
LAURINBURG,16979,6165
LENOIR,13671,5855
LEXINGTON,10659,5633
LINCOLNTON,20029,5781
LOUISBURG,19110,6323
LUMBERTON,17587,7242
MARION,9911,6600
MATTHEWS,19140,5719
MONROE,10013,6341
MOORESVILLE,23269,5475
MOREHEAD CITY,11472,6676
MORGANTON,13076,5569
MOUNT AIRY,10263,5945
MURPHY,11762,5693
NEW BERN,11807,6694
NORTH WILKESBOR,10316,5313
OXFORD,13793,6113
PINEHURST,14603,5975
RALEIGH,20312,6165
ROANOKE RAPIDS,16168,6176
ROCKY MOUNT,13116,6868
RUTHERFORDTON,12436,5834
SALISBURY,13733,5489
SANFORD,22702,5576
SHELBY,16831,5880
SMITHFIELD,21985,6638
SPRUCE PINE,7206,5850
STATESVILLE,20171,5951
SUPPLY,15757,5846
SYLVA,11956,5873
TARBORO,18222,5938
VALDESE,21944,5538
WASHINGTON,9447,6025
WHITEVILLE,15653,6440
WILLIAMSTON,28366,6146
WILMINGTON,14299,6785
WILSON,19749,6185
WINSTON-SALEM,15499,7871
