city,avgCoveredCharges,averagePayments
AHOSKIE,22845,8402
ALBEMARLE,18696,8500
ASHEBORO,16066,7734
ASHEVILLE,21618,8771
BOONE,15615,9433
BURLINGTON,14525,8065
CARY,29549,7677
CHAPEL HILL,18390,13172
CHARLOTTE,23791,8589
CLINTON,17387,7971
CLYDE,18820,7285
CONCORD,20711,8381
DUNN,23441,9485
DURHAM,25520,10471
EDEN,17249,7638
ELKIN,30124,7676
FAYETTEVILLE,38333,9320
GASTONIA,17970,8410
GOLDSBORO,13574,8789
GREENSBORO,20338,9198
GREENVILLE,23798,10789
HAMLET,31390,7723
HENDERSON,16478,8452
HENDERSONVILLE,16992,7467
HICKORY,32145,8690
HIGH POINT,18275,7694
HUNTERSVILLE,28692,8034
JACKSONVILLE,24471,7908
KINGS MOUNTAIN,17089,7510
KINSTON,15058,8040
LAURINBURG,22031,8612
LENOIR,18502,7675
LEXINGTON,17787,7407
LINCOLNTON,27098,8168
LOUISBURG,26807,8777
LUMBERTON,22881,9639
MARION,12171,8388
MATTHEWS,24774,7271
MONROE,12214,8497
MOORESVILLE,30062,7873
MOREHEAD CITY,9893,8756
MORGANTON,22177,7808
MOUNT AIRY,14602,7945
MURPHY,15478,7431
NEW BERN,14180,8769
NORTH WILKESBOR,14128,7560
PINEHURST,24278,8048
RALEIGH,32027,8328
ROANOKE RAPIDS,23225,8022
ROCKY MOUNT,17586,9193
ROXBORO,13675,8167
RUTHERFORDTON,13464,7835
SALISBURY,28856,8619
SANFORD,33031,7249
SHELBY,19392,7890
SMITHFIELD,35994,8730
SPRUCE PINE,9614,7822
STATESVILLE,27622,8468
SUPPLY,18711,7782
SYLVA,18211,7491
TARBORO,24001,7860
THOMASVILLE,19272,8279
VALDESE,21337,7879
WASHINGTON,9387,7764
WHITEVILLE,17098,8345
WILMINGTON,19578,9016
WILSON,25456,8169
WINSTON-SALEM,22209,10497
