city,avgCoveredCharges,averagePayments
AHOSKIE,29842,12005
ALBEMARLE,26387,11392
ASHEBORO,23639,11174
ASHEVILLE,33586,12306
BOONE,32655,13637
BURLINGTON,24422,11496
CARY,40960,10727
CHAPEL HILL,33860,19108
CHARLOTTE,46265,11892
CLINTON,22990,11872
CLYDE,37278,10768
CONCORD,35642,11961
DUNN,39812,13104
DURHAM,45800,14977
EDEN,21665,10906
ELIZABETH CITY,34560,13513
ELKIN,39490,11304
FAYETTEVILLE,44549,13038
GASTONIA,29138,11705
GOLDSBORO,25617,12685
GREENSBORO,26277,12265
GREENVILLE,48160,16647
HENDERSON,32502,12111
HENDERSONVILLE,33231,10897
HICKORY,49652,10781
HIGH POINT,33470,10876
HUNTERSVILLE,34392,10251
JACKSONVILLE,38738,11818
KINSTON,32835,11752
LAURINBURG,33567,11506
LENOIR,26259,10711
LINCOLNTON,49035,10906
LUMBERTON,49648,13498
MATTHEWS,40173,10463
MONROE,31921,12170
MOORESVILLE,52537,10481
MOREHEAD CITY,32860,12790
MORGANTON,46397,11550
MOUNT AIRY,26961,11752
MURPHY,28972,10874
NEW BERN,27888,12480
NORTH WILKESBOR,41630,10955
OXFORD,29906,11735
PINEHURST,27252,11028
RALEIGH,38603,11306
ROCKY MOUNT,25268,12646
RUTHERFORDTON,26024,11028
SALISBURY,28592,11388
SANFORD,45640,10604
SHELBY,39490,11208
SMITHFIELD,43168,12636
SPRUCE PINE,27046,11942
STATESVILLE,58016,10613
SUPPLY,41288,11296
SYLVA,31026,10519
VALDESE,52488,10403
WASHINGTON,21380,11283
WILMINGTON,35432,12347
WILSON,41968,12024
WINSTON-SALEM,38810,15207
