city,avgCoveredCharges,averagePayments
AHOSKIE,13082,5258
ALBEMARLE,15476,5219
ASHEBORO,12151,5185
ASHEVILLE,12612,5980
BOONE,9253,6216
BURLINGTON,9676,5104
CARY,17700,4864
CHAPEL HILL,12268,8785
CHARLOTTE,15741,5966
CHEROKEE,6869,6270
CLINTON,9956,5358
CLYDE,11559,4760
CONCORD,11742,5386
DUNN,13212,6094
DURHAM,14080,6791
EDEN,10992,5031
ELIZABETH CITY,11225,5871
ELKIN,14574,5188
FAYETTEVILLE,24878,6035
GASTONIA,14122,5462
GOLDSBORO,10494,5717
GREENSBORO,10399,5757
GREENVILLE,16998,7263
HAMLET,21812,5015
HENDERSON,11900,5508
HENDERSONVILLE,11097,4892
HICKORY,24322,4963
HIGH POINT,12568,5099
HUNTERSVILLE,14091,4841
JACKSONVILLE,15906,5225
KENANSVILLE,9169,5409
KINSTON,11637,5293
LAURINBURG,14431,5250
LENOIR,9660,5009
LEXINGTON,9231,5112
LINCOLNTON,22197,5082
LOUISBURG,13410,5616
LUMBERTON,16930,6228
MATTHEWS,16068,4872
MONROE,9714,5503
MOORESVILLE,14695,4726
MOREHEAD CITY,9710,6057
MORGANTON,19944,5037
MOUNT AIRY,10954,5377
NEW BERN,12612,5983
NORTH WILKESBOR,9281,4773
OXFORD,11326,5390
PINEHURST,12081,5087
RALEIGH,16083,5348
ROANOKE RAPIDS,11552,5267
ROCKY MOUNT,13483,5936
ROXBORO,9451,5992
RUTHERFORDTON,11167,5294
SALISBURY,15006,5081
SANFORD,19017,4733
SHELBY,13074,5210
SMITHFIELD,17250,5853
SPRUCE PINE,7670,5124
STATESVILLE,16571,4973
SUPPLY,13446,5148
SYLVA,13319,4892
TARBORO,13057,5256
THOMASVILLE,11837,5750
VALDESE,15327,4485
WASHINGTON,7425,5026
WHITEVILLE,12650,5526
WILLIAMSTON,20223,5285
WILMINGTON,12874,6001
WILSON,19789,5525
WINSTON-SALEM,12391,6963
